# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
9.355177588794397E+08;-3.233702292959868E-01;-7.919626801491759E-01;
9.360180090045023E+08;-3.310971467650035E-01;-7.902781794737544E-01;
9.365182591295648E+08;-3.388803786777250E-01;-7.885766192499031E-01;
9.370185092546273E+08;-3.464974704557514E-01;-7.867116196370437E-01;
9.375187593796898E+08;-3.541784692817630E-01;-7.848630405621836E-01;
9.380190095047524E+08;-3.617730342854651E-01;-7.830298509932129E-01;
9.385192596298149E+08;-3.694742319025292E-01;-7.808474852629362E-01;
9.390195097548774E+08;-3.771519403860428E-01;-7.787905567066902E-01;
9.395197598799400E+08;-3.846962782976105E-01;-7.765842848913389E-01;
9.400200100050025E+08;-3.927174125193197E-01;-7.743110786910742E-01;
9.405202601300651E+08;-4.002301661038352E-01;-7.718852957269617E-01;
9.410205102551275E+08;-4.081021130281436E-01;-7.693311793197539E-01;
9.415207603801901E+08;-4.158251360016993E-01;-7.668469000347521E-01;
9.420210105052526E+08;-4.236508980947213E-01;-7.642573281815718E-01;
9.425212606303152E+08;-4.312586827509374E-01;-7.616464207054556E-01;
9.430215107553777E+08;-4.391391355249334E-01;-7.587000587420235E-01;
9.435217608804402E+08;-4.470325115575693E-01;-7.557341952958847E-01;
9.440220110055027E+08;-4.545967771936734E-01;-7.528186358538113E-01;
9.445222611305653E+08;-4.624173831557478E-01;-7.496999695404225E-01;
9.450225112556279E+08;-4.701785712900760E-01;-7.465449160204435E-01;
9.455227613806903E+08;-4.778651871375152E-01;-7.433916166597556E-01;
9.460230115057529E+08;-4.855266066108888E-01;-7.399274611665952E-01;
9.465232616308154E+08;-4.932942471750411E-01;-7.365208147374936E-01;
9.470235117558780E+08;-5.011254802156001E-01;-7.328541590854782E-01;
9.475237618809404E+08;-5.088039915432561E-01;-7.292023645523803E-01;
9.480240120060030E+08;-5.164922533283554E-01;-7.252998054781992E-01;
9.485242621310655E+08;-5.240136602314188E-01;-7.216367530666010E-01;
9.490245122561281E+08;-5.316504933786622E-01;-7.174140613949430E-01;
9.495247623811905E+08;-5.393364437817085E-01;-7.132978950433452E-01;
9.500250125062531E+08;-5.468424800643151E-01;-7.091479920624567E-01;
9.505252626313157E+08;-5.542419302844673E-01;-7.047641577025354E-01;
9.510255127563782E+08;-5.618778010002770E-01;-7.004955577788332E-01;
9.515257628814408E+08;-5.692268281408408E-01;-6.960779409094155E-01;
9.520260130065032E+08;-5.767314011344522E-01;-6.914517180348494E-01;
9.525262631315658E+08;-5.839525576835409E-01;-6.865906505479272E-01;
9.530265132566283E+08;-5.913157834725027E-01;-6.819360720895126E-01;
9.535267633816909E+08;-5.985553789412082E-01;-6.769755889485281E-01;
9.540270135067533E+08;-6.057022883851044E-01;-6.719799354021286E-01;
9.545272636318159E+08;-6.130311948465172E-01;-6.668835812825985E-01;
9.550275137568785E+08;-6.201060969656125E-01;-6.617685984978400E-01;
9.555277638819410E+08;-6.270046746414759E-01;-6.564749634488130E-01;
9.560280140070035E+08;-6.341497793159436E-01;-6.510786500087957E-01;
9.565282641320660E+08;-6.412087935076680E-01;-6.456628282369018E-01;
9.570285142571286E+08;-6.479621069494549E-01;-6.401355713231125E-01;
9.575287643821911E+08;-6.547407571248561E-01;-6.343933746873943E-01;
9.580290145072536E+08;-6.614579852658887E-01;-6.285592823147571E-01;
9.585292646323161E+08;-6.682674078658587E-01;-6.225677410447799E-01;
9.590295147573787E+08;-6.747130134362714E-01;-6.169459750985810E-01;
9.595297648824413E+08;-6.812540645109035E-01;-6.108369134267895E-01;
9.600300150075037E+08;-6.875623261844581E-01;-6.048192735923116E-01;
9.605302651325663E+08;-6.941661260329580E-01;-5.985442045562623E-01;
9.610305152576288E+08;-7.003121848623119E-01;-5.922944900245019E-01;
9.615307653826914E+08;-7.063457038027501E-01;-5.860314142045059E-01;
9.620310155077538E+08;-7.124526792571879E-01;-5.797199479515147E-01;
9.625312656328164E+08;-7.184030395684166E-01;-5.731222081369399E-01;
9.630315157578789E+08;-7.245124091370779E-01;-5.665740303338080E-01;
9.635317658829415E+08;-7.302314729500811E-01;-5.601198042177561E-01;
9.640320160080040E+08;-7.358838111568091E-01;-5.534078085966310E-01;
9.645322661330665E+08;-7.415440149210443E-01;-5.466624830033572E-01;
9.650325162581291E+08;-7.471283735574840E-01;-5.400801029645176E-01;
9.655327663831916E+08;-7.525035398959105E-01;-5.331263938622764E-01;
9.660330165082542E+08;-7.579711112216729E-01;-5.263888751773064E-01;
9.665332666333166E+08;-7.632162801044134E-01;-5.194239821782795E-01;
9.670335167583792E+08;-7.684542602970978E-01;-5.125769122528095E-01;
9.675337668834417E+08;-7.735642738187360E-01;-5.055062614305936E-01;
9.680340170085043E+08;-7.784683179699469E-01;-4.985100712611625E-01;
9.685342671335667E+08;-7.833369719414578E-01;-4.913194680226002E-01;
9.690345172586293E+08;-7.881851714551694E-01;-4.842795210044507E-01;
9.695347673836918E+08;-7.928320534564725E-01;-4.770481881307505E-01;
9.700350175087544E+08;-7.974194658202228E-01;-4.701244416336929E-01;
9.705352676338170E+08;-8.019624692388945E-01;-4.628562846651404E-01;
9.710355177588794E+08;-8.064386221093968E-01;-4.555525405355002E-01;
9.715357678839420E+08;-8.106155108020784E-01;-4.485671785676251E-01;
9.720360180090045E+08;-8.149490244932094E-01;-4.413070251574363E-01;
9.725362681340671E+08;-8.190582255630720E-01;-4.340732533549693E-01;
9.730365182591295E+08;-8.230738594144291E-01;-4.266866945319779E-01;
9.735367683841921E+08;-8.269640189248300E-01;-4.195507560119023E-01;
9.740370185092547E+08;-8.308995196422481E-01;-4.123609589556153E-01;
9.745372686343172E+08;-8.346431039050540E-01;-4.051054398840610E-01;
9.750375187593796E+08;-8.384189918275804E-01;-3.976988959916246E-01;
9.755377688844422E+08;-8.420623147388892E-01;-3.905102610252460E-01;
9.760380190095048E+08;-8.457075045554060E-01;-3.832374462453264E-01;
9.765382691345673E+08;-8.491096348469397E-01;-3.758754705727108E-01;
9.770385192596298E+08;-8.525488631539767E-01;-3.686895773952713E-01;
9.775387693846923E+08;-8.559099691768189E-01;-3.614580260056160E-01;
