# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.361005502751376E+09;-9.121834316433830E-01;-1.031891405022387E+00;
1.361055527763882E+09;-9.131752836731468E-01;-1.031078970660221E+00;
1.361105552776388E+09;-9.138599360189428E-01;-1.030650322727433E+00;
1.361155577788894E+09;-9.149566964677153E-01;-1.029948543425002E+00;
1.361205602801401E+09;-9.155299956399201E-01;-1.029223605703177E+00;
1.361255627813907E+09;-9.164609501421197E-01;-1.028719342323630E+00;
1.361305652826413E+09;-9.175574295373848E-01;-1.027896973337609E+00;
1.361355677838919E+09;-9.181959793307075E-01;-1.027299119601786E+00;
1.361405702851426E+09;-9.194507711112259E-01;-1.026379052250877E+00;
1.361455727863932E+09;-9.201924156500695E-01;-1.026110003078813E+00;
1.361505752876438E+09;-9.209559904262384E-01;-1.025383164140762E+00;
1.361555777888944E+09;-9.219537183510433E-01;-1.024761859505167E+00;
1.361605802901451E+09;-9.228676992012468E-01;-1.024039796592478E+00;
1.361655827913957E+09;-9.236222975570402E-01;-1.023492204950341E+00;
1.361705852926463E+09;-9.246884494013672E-01;-1.022893115428820E+00;
1.361755877938969E+09;-9.255863374027997E-01;-1.022074864721947E+00;
1.361805902951476E+09;-9.264606226171412E-01;-1.021526730006382E+00;
1.361855927963982E+09;-9.270801932622867E-01;-1.020792173072537E+00;
1.361905952976488E+09;-9.280747412626859E-01;-1.019990917851886E+00;
1.361955977988995E+09;-9.290145411306018E-01;-1.019334884331979E+00;
1.362006003001501E+09;-9.299514335406731E-01;-1.018976656266497E+00;
1.362056028014007E+09;-9.309158546490108E-01;-1.018211379406104E+00;
1.362106053026513E+09;-9.315835346218090E-01;-1.017459495721644E+00;
1.362156078039020E+09;-9.325524474877417E-01;-1.016802051168708E+00;
1.362206103051526E+09;-9.334631937444721E-01;-1.016130942293087E+00;
1.362256128064032E+09;-9.343858364012163E-01;-1.015636838340394E+00;
1.362306153076538E+09;-9.353075411678259E-01;-1.014890691036021E+00;
1.362356178089045E+09;-9.361547262107971E-01;-1.014169016570373E+00;
1.362406203101551E+09;-9.371457806563932E-01;-1.013747777417565E+00;
1.362456228114057E+09;-9.378116293215352E-01;-1.012799062500739E+00;
1.362506253126563E+09;-9.387655489921921E-01;-1.012077096554083E+00;
1.362556278139070E+09;-9.396271372175395E-01;-1.011626118211973E+00;
1.362606303151576E+09;-9.404208033221694E-01;-1.010805309771448E+00;
1.362656328164082E+09;-9.412918601216450E-01;-1.010318633972189E+00;
1.362706353176588E+09;-9.421829882651221E-01;-1.009476312934469E+00;
1.362756378189095E+09;-9.429646642876107E-01;-1.008875845046388E+00;
1.362806403201601E+09;-9.439419503239069E-01;-1.008197207470243E+00;
1.362856428214107E+09;-9.448704919266840E-01;-1.007430904767640E+00;
1.362906453226613E+09;-9.456429644153106E-01;-1.006742906936323E+00;
1.362956478239120E+09;-9.467833280011092E-01;-1.005933893063822E+00;
1.363006503251626E+09;-9.474811837221411E-01;-1.005331207327631E+00;
1.363056528264132E+09;-9.484513351191766E-01;-1.004768883365690E+00;
1.363106553276638E+09;-9.491849633483118E-01;-1.004082327446205E+00;
1.363156578289145E+09;-9.500606733170328E-01;-1.003468177942368E+00;
1.363206603301651E+09;-9.509144265278195E-01;-1.002777706648267E+00;
1.363256628314157E+09;-9.515718840324807E-01;-1.002118903690568E+00;
1.363306653326663E+09;-9.527325768949475E-01;-1.001156087233069E+00;
1.363356678339170E+09;-9.533578169520510E-01;-1.000724196454078E+00;
1.363406703351676E+09;-9.545332153794961E-01;-9.999710722421200E-01;
1.363456728364182E+09;-9.553118777277979E-01;-9.992810676308657E-01;
1.363506753376688E+09;-9.560078377763674E-01;-9.984765029176885E-01;
1.363556778389194E+09;-9.568540444456144E-01;-9.978581519050310E-01;
1.363606803401701E+09;-9.578798886803299E-01;-9.972356801135850E-01;
1.363656828414207E+09;-9.587040304507147E-01;-9.967343170484007E-01;
1.363706853426713E+09;-9.597898691341835E-01;-9.958896130862112E-01;
1.363756878439220E+09;-9.604683963657737E-01;-9.950808287695767E-01;
1.363806903451726E+09;-9.613266850072058E-01;-9.945206538081903E-01;
1.363856928464232E+09;-9.619306578947003E-01;-9.938382081313828E-01;
1.363906953476738E+09;-9.630064239128538E-01;-9.930077533151043E-01;
1.363956978489245E+09;-9.640322871841377E-01;-9.922971999649948E-01;
1.364007003501751E+09;-9.650581565168392E-01;-9.915777381114297E-01;
1.364057028514257E+09;-9.656707068650581E-01;-9.911032143051582E-01;
1.364107053526763E+09;-9.666017723705785E-01;-9.903468454058133E-01;
1.364157078539270E+09;-9.673799950956390E-01;-9.896275846706423E-01;
1.364207103551776E+09;-9.684063100693908E-01;-9.887550446209700E-01;
1.364257128564282E+09;-9.691072951483942E-01;-9.880572679437843E-01;
1.364307153576788E+09;-9.700510439517352E-01;-9.875994225521036E-01;
1.364357178589295E+09;-9.710526589299635E-01;-9.868251186677928E-01;
1.364407203601801E+09;-9.719103177242224E-01;-9.862125445099185E-01;
1.364457228614307E+09;-9.726176860184846E-01;-9.853451950765384E-01;
1.364507253626813E+09;-9.732541702815978E-01;-9.846816957987535E-01;
1.364557278639320E+09;-9.743219734890185E-01;-9.839859921295960E-01;
1.364607303651826E+09;-9.752171593417966E-01;-9.834337077842500E-01;
1.364657328664332E+09;-9.760097739755877E-01;-9.826914278485444E-01;
1.364707353676838E+09;-9.769110370842061E-01;-9.818346609038817E-01;
1.364757378689345E+09;-9.775405184469959E-01;-9.811363984115513E-01;
1.364807403701851E+09;-9.784504773364633E-01;-9.803275139058247E-01;
1.364857428714357E+09;-9.793485941398041E-01;-9.797592846374475E-01;
1.364907453726863E+09;-9.802343122731234E-01;-9.791430772231083E-01;
1.364957478739370E+09;-9.811109125916205E-01;-9.783632755634739E-01;
1.365007503751876E+09;-9.820106150687884E-01;-9.774944238903347E-01;
1.365057528764382E+09;-9.827211516390302E-01;-9.769416494596047E-01;
1.365107553776888E+09;-9.835209029182373E-01;-9.761385787435216E-01;
1.365157578789395E+09;-9.844777356217290E-01;-9.753377333714532E-01;
1.365207603801901E+09;-9.854393676463372E-01;-9.747082718263096E-01;
1.365257628814407E+09;-9.861253568329119E-01;-9.738993989899657E-01;
1.365307653826913E+09;-9.870807397238707E-01;-9.734254251299482E-01;
1.365357678839420E+09;-9.878607938544181E-01;-9.726739236901127E-01;
1.365407703851926E+09;-9.887616846135593E-01;-9.719573966730736E-01;
1.365457728864432E+09;-9.895682677642100E-01;-9.710578118088707E-01;
1.365507753876939E+09;-9.904843703613321E-01;-9.705585715122710E-01;
1.365557778889445E+09;-9.915049764781132E-01;-9.696766184149850E-01;
1.365607803901951E+09;-9.920141946903542E-01;-9.689289816519723E-01;
1.365657828914457E+09;-9.929422303105063E-01;-9.682746168261338E-01;
1.365707853926964E+09;-9.935759890381681E-01;-9.675131226643734E-01;
1.365757878939470E+09;-9.943477318164008E-01;-9.667492809596403E-01;
1.365807903951976E+09;-9.952383399197660E-01;-9.662284715774153E-01;
1.365857928964482E+09;-9.961927605390790E-01;-9.653457356885604E-01;
1.365907953976989E+09;-9.972262860172862E-01;-9.647811069609549E-01;
1.365957978989495E+09;-9.978985526435742E-01;-9.638278735427735E-01;
1.366008004002001E+09;-9.987532792909182E-01;-9.633960577454048E-01;
1.366058029014507E+09;-9.995467846961437E-01;-9.621614502734538E-01;
1.366108054027014E+09;-1.000452250978066E+00;-9.617029181060196E-01;
1.366158079039520E+09;-1.001309592049833E+00;-9.611590486358791E-01;
1.366208104052026E+09;-1.002176297518953E+00;-9.601190626862361E-01;
1.366258129064532E+09;-1.003071735870625E+00;-9.595442430381435E-01;
1.366308154077039E+09;-1.003572165502037E+00;-9.587237287411365E-01;
1.366358179089545E+09;-1.004431803011648E+00;-9.580273313372291E-01;
1.366408204102051E+09;-1.005453366474826E+00;-9.572663529162008E-01;
1.366458229114557E+09;-1.006431784808874E+00;-9.566040948270966E-01;
1.366508254127064E+09;-1.007197704965789E+00;-9.560155373048028E-01;
1.366558279139570E+09;-1.007854469377857E+00;-9.552213745164470E-01;
1.366608304152076E+09;-1.008716465556915E+00;-9.542753575139047E-01;
1.366658329164582E+09;-1.009386972092248E+00;-9.537072842765799E-01;
1.366708354177088E+09;-1.010351714156918E+00;-9.529187762690217E-01;
1.366758379189595E+09;-1.011384985765504E+00;-9.522088297417217E-01;
1.366808404202101E+09;-1.011978697327021E+00;-9.513685368159959E-01;
1.366858429214607E+09;-1.012768755257406E+00;-9.506494446730197E-01;
1.366908454227113E+09;-1.013731354280507E+00;-9.499752390927884E-01;
1.366958479239620E+09;-1.014710767609520E+00;-9.493126901166435E-01;
1.367008504252126E+09;-1.015537955002052E+00;-9.483840703870946E-01;
1.367058529264632E+09;-1.016231492308198E+00;-9.476125590043349E-01;
1.367108554277138E+09;-1.016974002625110E+00;-9.470478335946541E-01;
1.367158579289645E+09;-1.017962078620698E+00;-9.461701467324914E-01;
1.367208604302151E+09;-1.018688489641757E+00;-9.454993197590441E-01;
1.367258629314657E+09;-1.019538060950042E+00;-9.447567697765542E-01;
1.367308654327164E+09;-1.020332869409236E+00;-9.438305782763614E-01;
1.367358679339670E+09;-1.021161212714573E+00;-9.432220186361554E-01;
1.367408704352176E+09;-1.022290832083111E+00;-9.426704782957166E-01;
1.367458729364682E+09;-1.022766419595200E+00;-9.417256773671235E-01;
1.367508754377189E+09;-1.023760336168412E+00;-9.409381755465717E-01;
1.367558779389695E+09;-1.024494318501395E+00;-9.402147417543626E-01;
1.367608804402201E+09;-1.025383815642011E+00;-9.396462260918155E-01;
1.367658829414707E+09;-1.026262253655287E+00;-9.386671607961194E-01;
1.367708854427214E+09;-1.026987727321556E+00;-9.379504180863001E-01;
1.367758879439720E+09;-1.027956268693374E+00;-9.372179906206630E-01;
1.367808904452226E+09;-1.028587667562937E+00;-9.364863961393672E-01;
1.367858929464732E+09;-1.029503144465477E+00;-9.354897067487562E-01;
1.367908954477239E+09;-1.030323784369236E+00;-9.349115318917093E-01;
1.367958979489745E+09;-1.031003916626340E+00;-9.341754028505941E-01;
1.368009004502251E+09;-1.031889330003385E+00;-9.333254841503432E-01;
