# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.352601300650325E+09;-1.026438666642811E+00;-9.143807768512306E-01;
1.352651325662831E+09;-1.027145893608490E+00;-9.137983634999768E-01;
1.352701350675338E+09;-1.028197946381334E+00;-9.125906164732973E-01;
1.352751375687844E+09;-1.028897321111794E+00;-9.118730394358477E-01;
1.352801400700350E+09;-1.029677756747574E+00;-9.111110261045815E-01;
1.352851425712857E+09;-1.030198379153862E+00;-9.100909473848385E-01;
1.352901450725363E+09;-1.031149505826234E+00;-9.093651906663484E-01;
1.352951475737869E+09;-1.031675584179896E+00;-9.085314467804924E-01;
1.353001500750375E+09;-1.032572515917532E+00;-9.074849776751494E-01;
1.353051525762882E+09;-1.033210873001869E+00;-9.067737716391968E-01;
1.353101550775388E+09;-1.033949493551794E+00;-9.057243399867226E-01;
1.353151575787894E+09;-1.034748881937091E+00;-9.049755507284017E-01;
1.353201600800400E+09;-1.035285698333458E+00;-9.039643403732118E-01;
1.353251625812907E+09;-1.036178540619514E+00;-9.031440355888717E-01;
1.353301650825413E+09;-1.036816436168835E+00;-9.022451420624097E-01;
1.353351675837919E+09;-1.037593264909971E+00;-9.014972335284852E-01;
1.353401700850425E+09;-1.038203943273125E+00;-9.005959093845546E-01;
1.353451725862931E+09;-1.038905413992214E+00;-8.999280889887099E-01;
1.353501750875438E+09;-1.039821450647750E+00;-8.988577725482755E-01;
1.353551775887944E+09;-1.040312734755766E+00;-8.979355764281460E-01;
1.353601800900450E+09;-1.041175267636630E+00;-8.970852971612818E-01;
1.353651825912956E+09;-1.041861058285692E+00;-8.963485640135345E-01;
1.353701850925463E+09;-1.042596894448292E+00;-8.954094375892302E-01;
1.353751875937969E+09;-1.043229666589373E+00;-8.944481251734918E-01;
1.353801900950475E+09;-1.044066371537869E+00;-8.937373851903394E-01;
1.353851925962981E+09;-1.045108309340376E+00;-8.927166043946323E-01;
1.353901950975488E+09;-1.045482190336722E+00;-8.920740016000440E-01;
1.353951975987994E+09;-1.046230634198884E+00;-8.908112147821274E-01;
1.354002001000500E+09;-1.047037978152155E+00;-8.902770518406502E-01;
1.354052026013006E+09;-1.047665727322867E+00;-8.893620815138965E-01;
1.354102051025513E+09;-1.048289420542584E+00;-8.883981079210874E-01;
1.354152076038019E+09;-1.049061484573875E+00;-8.874274161540023E-01;
1.354202101050525E+09;-1.050002875766281E+00;-8.864575865895448E-01;
1.354252126063031E+09;-1.050521159626923E+00;-8.856944579333187E-01;
1.354302151075538E+09;-1.051274361211207E+00;-8.849749974557951E-01;
1.354352176088044E+09;-1.051971417186594E+00;-8.839992685101290E-01;
1.354402201100550E+09;-1.052591345481752E+00;-8.830800145110532E-01;
1.354452226113056E+09;-1.053389556716792E+00;-8.823128429319022E-01;
1.354502251125563E+09;-1.054023266148354E+00;-8.814196400341771E-01;
1.354552276138069E+09;-1.054914992581818E+00;-8.805212413618363E-01;
1.354602301150575E+09;-1.055440253121363E+00;-8.797445286090446E-01;
1.354652326163082E+09;-1.056322437970094E+00;-8.788372255053456E-01;
1.354702351175588E+09;-1.057049598002132E+00;-8.777420622589268E-01;
1.354752376188094E+09;-1.057647717596547E+00;-8.769627773643166E-01;
1.354802401200600E+09;-1.058220277371382E+00;-8.764151416156383E-01;
1.354852426213107E+09;-1.059074872405377E+00;-8.752933712926485E-01;
1.354902451225613E+09;-1.059883110224257E+00;-8.743924449972993E-01;
1.354952476238119E+09;-1.060499216399939E+00;-8.735274044461973E-01;
1.355002501250625E+09;-1.061171962161769E+00;-8.725016429317157E-01;
1.355052526263132E+09;-1.061902208665845E+00;-8.716242409699875E-01;
1.355102551275638E+09;-1.062592205281794E+00;-8.705888008251774E-01;
1.355152576288144E+09;-1.063388086510441E+00;-8.698931234064932E-01;
1.355202601300650E+09;-1.063893326595820E+00;-8.691333371740115E-01;
1.355252626313157E+09;-1.064748781698763E+00;-8.683191624766786E-01;
1.355302651325663E+09;-1.065360930218716E+00;-8.674012065453370E-01;
