sep=,
1380496049.6049637794,-79.8518218994140625,
1380504050.4050438404,-79.7118377685546875,
1380512051.2051239014,-80.47698974609375,
1380520052.0052039623,-80.30445098876953125,
1380528052.8052840233,-79.31124114990234375,
1380536053.6053640842,-79.920501708984375,
1380544054.4054441452,-78.58673095703125,
1380552055.2055242062,-79.582427978515625,
1380560056.0056042671,-79.4034271240234375,
1380568056.8056843281,-79.898834228515625,
1380576057.605764389,-78.5809478759765625,
1380584058.40584445,-80.43852996826171875,
1380592059.205924511,-78.3985748291015625,
1380600060.0060045719,-79.9002838134765625,
1380608060.8060846329,-80.4508209228515625,
1380616061.6061646938,-80.4903717041015625,
1380624062.4062447548,-80.21024322509765625,
1380632063.2063248158,-79.29598236083984375,
1380640064.0064048767,-79.3671722412109375,
1380648064.8064849377,-80.01943206787109375,
1380656065.6065649986,-80.4094085693359375,
1380664066.4066450596,-79.9253387451171875,
1380672067.2067251205,-79.3599395751953125,
1380680068.0068051815,-78.7993927001953125,
1380688068.8068852425,-79.089813232421875,
1380696069.6069653034,-79.88922882080078125,
1380704070.4070453644,-80.7357940673828125,
1380712071.2071254253,-78.56197357177734375,
1380720072.0072054863,-80.038970947265625,
1380728072.8072855473,-80.15955352783203125,
1380736073.6073656082,-79.53435516357421875,
1380744074.4074456692,-80.05462646484375,
1380752075.2075257301,-80.46520233154296875,
1380760076.0076057911,-79.177459716796875,
1380768076.8076858521,-79.06488037109375,
1380776077.607765913,-79.69165802001953125,
1380784078.407845974,-80.33123016357421875,
1380792079.2079260349,-80.580963134765625,
1380800080.0080060959,-79.47141265869140625,
1380808080.8080861568,-79.721771240234375,
1380816081.6081662178,-80.3916015625,
1380824082.4082462788,-79.6490325927734375,
1380832083.2083263397,-79.32117462158203125,
1380840084.0084064007,-79.64202880859375,
1380848084.8084864616,-79.95580291748046875,
1380856085.6085665226,-79.17746734619140625,
1380864086.4086465836,-80.69355010986328125,
1380872087.2087266445,-80.0673828125,
1380880088.0088067055,-79.282562255859375,
1380888088.8088867664,-80.17942047119140625,
1380896089.6089668274,-79.98052978515625,
1380904090.4090468884,-79.8796539306640625,
1380912091.2091269493,-79.01088714599609375,
1380920092.0092070103,-80.3454132080078125,
1380928092.8092870712,-79.62804412841796875,
1380936093.6093671322,-79.40392303466796875,
1380944094.4094471931,-79.38214874267578125,
1380952095.2095272541,-79.56302642822265625,
1380960096.0096073151,-79.5954742431640625,
1380968096.809687376,-79.6257171630859375,
1380976097.609767437,-79.80322265625,
1380984098.4098474979,-80.48938751220703125,
1380992099.2099275589,-80.11460113525390625,
1381000100.0100076199,-79.7496337890625,
1381008100.8100876808,-80.07328033447265625,
1381016101.6101677418,-79.7496337890625,
1381024102.4102478027,-79.80037689208984375,
1381032103.2103278637,-79.76999664306640625,
1381040104.0104079247,-80.38552093505859375,
1381048104.8104879856,-79.913330078125,
1381056105.6105680466,-80.07525634765625,
1381064106.4106481075,-79.4362640380859375,
1381072107.2107281685,-79.75484466552734375,
1381080108.0108082294,-80.0009765625,
1381088108.8108882904,-80.621673583984375,
1381096109.6109683514,-79.93938446044921875,
1381104110.4110484123,-79.33831787109375,
1381112111.2111284733,-79.4714508056640625,
1381120112.0112085342,-80.2048187255859375,
1381128112.8112885952,-80.88594818115234375,
1381136113.6113686562,-78.86452484130859375,
1381144114.4114487171,-79.42078399658203125,
1381152115.2115287781,-79.43946075439453125,
1381160116.011608839,-80.066925048828125,
1381168116.8116889,-79.959716796875,
1381176117.611768961,-80.1259613037109375,
1381184118.4118490219,-79.8399505615234375,
1381192119.2119290829,-79.82181549072265625,
1381200120.0120091438,-79.7029876708984375,
1381208120.8120892048,-80.5358734130859375,
1381216121.6121692657,-79.4075927734375,
1381224122.4122493267,-79.1426239013671875,
1381232123.2123293877,-80.021942138671875,
1381240124.0124094486,-80.27484893798828125,
1381248124.8124895096,-78.9667510986328125,
1381256125.6125695705,-79.95343780517578125,
1381264126.4126496315,-80.27686309814453125,
1381272127.2127296925,-79.77286529541015625,
1381280128.0128097534,-79.31627655029296875,
1381288128.8128898144,-80.04930877685546875,
1381296129.6129698753,-80.29598236083984375,
1381304130.4130499363,-80.4278717041015625,
1381312131.2131299973,-78.92581939697265625,
1381320132.0132100582,-78.630767822265625,
1381328132.8132901192,-79.92734527587890625,
1381336133.6133701801,-80.3348388671875,
1381344134.4134502411,-79.9018096923828125,
1381352135.213530302,-80.28491973876953125,
1381360136.013610363,-78.45427703857421875,
1381368136.813690424,-80.69676971435546875,
1381376137.6137704849,-80.18245697021484375,
1381384138.4138505459,-80.7401123046875,
1381392139.2139306068,-80.43505096435546875,
1381400140.0140106678,-79.66547393798828125,
1381408140.8140907288,-78.94519805908203125,
1381416141.6141707897,-80.172027587890625,
1381424142.4142508507,-78.846649169921875,
1381432143.2143309116,-79.9903106689453125,
1381440144.0144109726,-79.80755615234375,
1381448144.8144910336,-79.73363494873046875,
1381456145.6145710945,-78.451446533203125,
1381464146.4146511555,-79.249542236328125,
1381472147.2147312164,-79.54828643798828125,
1381480148.0148112774,-79.73175048828125,
1381488148.8148913383,-79.7492218017578125,
1381496149.6149713993,-79.1232757568359375,
1381504150.4150514603,-79.73033905029296875,
1381512151.2151315212,-79.7766876220703125,
1381520152.0152115822,-79.9288177490234375,
1381528152.8152916431,-79.54413604736328125,
1381536153.6153717041,-80.65734100341796875,
1381544154.4154517651,-79.5482940673828125,
1381552155.215531826,-80.15618133544921875,
1381560156.015611887,-79.688934326171875,
1381568156.8156919479,-79.362762451171875,
1381576157.6157720089,-79.84908294677734375,
1381584158.4158520699,-79.8066253662109375,
1381592159.2159321308,-79.378143310546875,
1381600160.0160121918,-80.2038726806640625,
1381608160.8160922527,-79.44133758544921875,
1381616161.6161723137,-79.93172454833984375,
1381624162.4162523746,-80.2143402099609375,
1381632163.2163324356,-79.8047332763671875,
1381640164.0164124966,-80.04689788818359375,
1381648164.8164925575,-80.3323516845703125,
1381656165.6165726185,-80.41872406005859375,
1381664166.4166526794,-79.88407135009765625,
1381672167.2167327404,-80.77625274658203125,
1381680168.0168128014,-79.63559722900390625,
1381688168.8168928623,-78.54602813720703125,
1381696169.6169729233,-79.9206390380859375,
1381704170.4170529842,-80.508026123046875,
1381712171.2171330452,-79.80092620849609375,
1381720172.0172131062,-80.045928955078125,
1381728172.8172931671,-79.2366485595703125,
1381736173.6173732281,-79.09169769287109375,
1381744174.417453289,-80.17356109619140625,
1381752175.21753335,-80.75659942626953125,
1381760176.0176134109,-79.35691070556640625,
1381768176.8176934719,-79.56266021728515625,
1381776177.6177735329,-80.411590576171875,
1381784178.4178535938,-79.7412261962890625,
1381792179.2179336548,-79.1189117431640625,
1381800180.0180137157,-79.534027099609375,
1381808180.8180937767,-78.8097076416015625,
1381816181.6181738377,-79.2072906494140625,
1381824182.4182538986,-79.3433685302734375,
1381832183.2183339596,-80.3253021240234375,
1381840184.0184140205,-80.05965423583984375,
1381848184.8184940815,-80.38918304443359375,
1381856185.6185741425,-80.1314849853515625,
1381864186.4186542034,-80.11223602294921875,
1381872187.2187342644,-80.094512939453125,
1381880188.0188143253,-80.3729095458984375,
1381888188.8188943863,-80.38053131103515625,
1381896189.6189744473,-79.9893951416015625,
1381904190.4190545082,-79.04189300537109375,
1381912191.2191345692,-80.60454559326171875,
1381920192.0192146301,-79.02187347412109375,
1381928192.8192946911,-79.51422882080078125,
1381936193.619374752,-79.269256591796875,
1381944194.419454813,-80.0356903076171875,
1381952195.219534874,-79.9071807861328125,
1381960196.0196149349,-79.919708251953125,
1381968196.8196949959,-79.49034881591796875,
1381976197.6197750568,-80.0665283203125,
1381984198.4198551178,-79.34113311767578125,
1381992199.2199351788,-79.86588287353515625,
1382000200.0200152397,-80.4869384765625,
1382008200.8200953007,-80.21239471435546875,
1382016201.6201753616,-80.20641326904296875,
1382024202.4202554226,-79.35016632080078125,
1382032203.2203354836,-79.12993621826171875,
1382040204.0204155445,-79.5,
1382048204.8204956055,-80.25689697265625,
1382056205.6205756664,-78.61840057373046875,
1382064206.4206557274,-79.848175048828125,
1382072207.2207357883,-80.12508392333984375,
1382080208.0208158493,-79.25363922119140625,
1382088208.8208959103,-79.05194091796875,
1382096209.6209759712,-79.62958526611328125,
1382104210.4210560322,-78.834808349609375,
1382112211.2211360931,-79.39817047119140625,
1382120212.0212161541,-79.2863006591796875,
1382128212.8212962151,-78.72110748291015625,
1382136213.621376276,-79.77297210693359375,
1382144214.421456337,-80.14090728759765625,
1382152215.2215363979,-79.55530548095703125,
1382160216.0216164589,-78.84587860107421875,
1382168216.8216965199,-80.0832366943359375,
1382176217.6217765808,-78.823760986328125,
1382184218.4218566418,-79.3533477783203125,
1382192219.2219367027,-79.8649444580078125,
1382200220.0220167637,-79.456024169921875,
1382208220.8220968246,-80.74127197265625,
1382216221.6221768856,-79.67588043212890625,
1382224222.4222569466,-79.8568115234375,
1382232223.2223370075,-79.55762481689453125,
1382240224.0224170685,-79.76776885986328125,
1382248224.8224971294,-79.8606414794921875,
1382256225.6225771904,-80.63698577880859375,
1382264226.4226572514,-79.5933074951171875,
1382272227.2227373123,-79.78816986083984375,
1382280228.0228173733,-80.06999969482421875,
1382288228.8228974342,-80.346588134765625,
1382296229.6229774952,-79.65856170654296875,
1382304230.4230575562,-79.863525390625,
1382312231.2231376171,-79.9719696044921875,
1382320232.0232176781,-80.471038818359375,
1382328232.823297739,-80.27498626708984375,
1382336233.6233778,-79.8812713623046875,
1382344234.4234578609,-79.24920654296875,
1382352235.2235379219,-78.6775665283203125,
1382360236.0236179829,-79.55764007568359375,
1382368236.8236980438,-79.6937255859375,
1382376237.6237781048,-79.2193603515625,
1382384238.4238581657,-78.8822021484375,
1382392239.2239382267,-80.241912841796875,
1382400240.0240182877,-80.24440765380859375,
1382408240.8240983486,-79.5673675537109375,
1382416241.6241784096,-80.62078857421875,
1382424242.4242584705,-79.82959747314453125,
1382432243.2243385315,-80.0867156982421875,
1382440244.0244185925,-79.4163818359375,
1382448244.8244986534,-80.2639617919921875,
1382456245.6245787144,-80.14638519287109375,
1382464246.4246587753,-80.36588287353515625,
1382472247.2247388363,-79.99335479736328125,
1382480248.0248188972,-80.28707122802734375,
1382488248.8248989582,-79.81291961669921875,
1382496249.6249790192,-79.19849395751953125,
1382504250.4250590801,-80.802459716796875,
1382512251.2251391411,-79.74981689453125,
1382520252.025219202,-78.789031982421875,
1382528252.825299263,-79.961822509765625,
1382536253.625379324,-80.13947296142578125,
1382544254.4254593849,-78.76915740966796875,
1382552255.2255394459,-79.79770660400390625,
1382560256.0256195068,-78.81446075439453125,
1382568256.8256995678,-79.8582916259765625,
1382576257.6257796288,-78.84465789794921875,
1382584258.4258596897,-79.6021728515625,
1382592259.2259397507,-80.303192138671875,
1382600260.0260198116,-80.36284637451171875,
1382608260.8260998726,-79.76165771484375,
1382616261.6261799335,-79.622650146484375,
1382624262.4262599945,-79.7149200439453125,
1382632263.2263400555,-80.4418487548828125,
1382640264.0264201164,-79.601715087890625,
1382648264.8265001774,-78.705230712890625,
1382656265.6265802383,-79.5562896728515625,
1382664266.4266602993,-79.305206298828125,
1382672267.2267403603,-80.1855926513671875,
1382680268.0268204212,-79.817230224609375,
1382688268.8269004822,-79.9250946044921875,
1382696269.6269805431,-78.7865142822265625,
1382704270.4270606041,-79.75740814208984375,
1382712271.2271406651,-80.27051544189453125,
1382720272.027220726,-79.52951812744140625,
1382728272.827300787,-79.4638671875,
1382736273.6273808479,-80.3137969970703125,
1382744274.4274609089,-80.33905029296875,
1382752275.2275409698,-79.792022705078125,
1382760276.0276210308,-79.7645111083984375,
1382768276.8277010918,-80.08921051025390625,
1382776277.6277811527,-79.03199005126953125,
1382784278.4278612137,-79.8210601806640625,
1382792279.2279412746,-80.441864013671875,
1382800280.0280213356,-79.02068328857421875,
1382808280.8281013966,-79.57806396484375,
1382816281.6281814575,-79.767364501953125,
1382824282.4282615185,-79.67501068115234375,
1382832283.2283415794,-80.04019927978515625,
1382840284.0284216404,-80.275054931640625,
1382848284.8285017014,-80.0143280029296875,
1382856285.6285817623,-79.909698486328125,
1382864286.4286618233,-79.37830352783203125,
1382872287.2287418842,-79.62734222412109375,
1382880288.0288219452,-79.67595672607421875,
1382888288.8289020061,-79.59477996826171875,
1382896289.6289820671,-80.36186981201171875,
1382904290.4290621281,-78.664276123046875,
1382912291.229142189,-79.368804931640625,
1382920292.02922225,-80.58486175537109375,
1382928292.8293023109,-79.622222900390625,
1382936293.6293823719,-80.2775726318359375,
1382944294.4294624329,-79.28639984130859375,
1382952295.2295424938,-78.75992584228515625,
1382960296.0296225548,-79.69239044189453125,
1382968296.8297026157,-79.1631317138671875,
1382976297.6297826767,-80.07401275634765625,
1382984298.4298627377,-80.33452606201171875,
1382992299.2299427986,-79.1388702392578125,
1383000300.0300228596,-78.76879119873046875,
1383008300.8301029205,-79.6586456298828125,
1383016301.6301829815,-80.107940673828125,
1383024302.4302630424,-80.3411102294921875,
1383032303.2303431034,-79.65350341796875,
1383040304.0304231644,-80.07745361328125,
1383048304.8305032253,-80.50148773193359375,
1383056305.6305832863,-79.89528656005859375,
1383064306.4306633472,-80.0877685546875,
1383072307.2307434082,-79.6605224609375,
1383080308.0308234692,-78.8775787353515625,
1383088308.8309035301,-79.92224884033203125,
1383096309.6309835911,-79.75319671630859375,
1383104310.431063652,-79.5762481689453125,
1383112311.231143713,-79.24884796142578125,
1383120312.031223774,-79.5047149658203125,
1383128312.8313038349,-80.13114166259765625,
1383136313.6313838959,-79.2828369140625,
1383144314.4314639568,-79.24037933349609375,
1383152315.2315440178,-79.8502197265625,
1383160316.0316240788,-79.884246826171875,
1383168316.8317041397,-80.2821197509765625,
1383176317.6317842007,-79.33766937255859375,
1383184318.4318642616,-79.37833404541015625,
1383192319.2319443226,-80.41124725341796875,
1383200320.0320243835,-80.26555633544921875,
1383208320.8321044445,-78.84090423583984375,
1383216321.6321845055,-80.2796173095703125,
1383224322.4322645664,-79.42876434326171875,
1383232323.2323446274,-79.36114501953125,
1383240324.0324246883,-79.2810516357421875,
1383248324.8325047493,-80.21204376220703125,
1383256325.6325848103,-79.753692626953125,
1383264326.4326648712,-79.78069305419921875,
1383272327.2327449322,-79.956573486328125,
1383280328.0328249931,-79.33362579345703125,
1383288328.8329050541,-79.350311279296875,
1383296329.6329851151,-79.568389892578125,
1383304330.433065176,-79.81826019287109375,
1383312331.233145237,-79.6306610107421875,
1383320332.0332252979,-80.1405487060546875,
1383328332.8333053589,-80.17226409912109375,
1383336333.6333854198,-80.25453948974609375,
1383344334.4334654808,-79.172454833984375,
1383352335.2335455418,-79.525909423828125,
1383360336.0336256027,-80.3350830078125,
1383368336.8337056637,-79.57489013671875,
1383376337.6337857246,-79.4740142822265625,
1383384338.4338657856,-79.2453155517578125,
1383392339.2339458466,-79.17600250244140625,
1383400340.0340259075,-79.4749298095703125,
1383408340.8341059685,-79.4813385009765625,
1383416341.6341860294,-80.22154998779296875,
1383424342.4342660904,-79.76885986328125,
1383432343.2343461514,-79.192840576171875,
1383440344.0344262123,-79.36660003662109375,
1383448344.8345062733,-80.07848358154296875,
1383456345.6345863342,-79.5084381103515625,
1383464346.4346663952,-80.19663238525390625,
1383472347.2347464561,-79.324188232421875,
1383480348.0348265171,-78.51747894287109375,
1383488348.8349065781,-79.656829833984375,
1383496349.634986639,-80.4686126708984375,
1383504350.4350667,-79.90688323974609375,
1383512351.2351467609,-79.1411285400390625,
1383520352.0352268219,-80.46297454833984375,
1383528352.8353068829,-79.9706573486328125,
1383536353.6353869438,-79.53238677978515625,
1383544354.4354670048,-79.92905426025390625,
1383552355.2355470657,-80.01831817626953125,
1383560356.0356271267,-79.4850311279296875,
1383568356.8357071877,-79.62789154052734375,
1383576357.6357872486,-78.795074462890625,
1383584358.4358673096,-80.18719482421875,
1383592359.2359473705,-79.17071533203125,
1383600360.0360274315,-79.95855712890625,
1383608360.8361074924,-79.96872711181640625,
1383616361.6361875534,-79.53424072265625,
1383624362.4362676144,-79.73860931396484375,
1383632363.2363476753,-80.4563140869140625,
1383640364.0364277363,-80.44452667236328125,
1383648364.8365077972,-79.80258941650390625,
1383656365.6365878582,-78.9265289306640625,
1383664366.4366679192,-80.28418731689453125,
1383672367.2367479801,-80.445556640625,
1383680368.0368280411,-79.65077972412109375,
1383688368.836908102,-79.6199798583984375,
1383696369.636988163,-80.384307861328125,
1383704370.437068224,-79.88767242431640625,
1383712371.2371482849,-80.05792236328125,
1383720372.0372283459,-79.86560821533203125,
1383728372.8373084068,-78.7646636962890625,
1383736373.6373884678,-79.61859130859375,
1383744374.4374685287,-79.20263671875,
1383752375.2375485897,-80.7176513671875,
1383760376.0376286507,-80.57404327392578125,
1383768376.8377087116,-80.1080322265625,
1383776377.6377887726,-79.536102294921875,
1383784378.4378688335,-80.22757720947265625,
1383792379.2379488945,-80.12825775146484375,
1383800380.0380289555,-79.58050537109375,
1383808380.8381090164,-79.78835296630859375,
1383816381.6381890774,-79.84313201904296875,
1383824382.4382691383,-80.0711669921875,
1383832383.2383491993,-79.2605438232421875,
1383840384.0384292603,-79.8948974609375,
1383848384.8385093212,-79.02036285400390625,
1383856385.6385893822,-79.2498321533203125,
1383864386.4386694431,-78.60451507568359375,
1383872387.2387495041,-79.97943878173828125,
1383880388.038829565,-79.98671722412109375,
1383888388.838909626,-78.97875213623046875,
1383896389.638989687,-80.1391448974609375,
1383904390.4390697479,-79.71743011474609375,
1383912391.2391498089,-78.95929718017578125,
1383920392.0392298698,-79.7226104736328125,
1383928392.8393099308,-79.65595245361328125,
1383936393.6393899918,-80.75315093994140625,
1383944394.4394700527,-79.766082763671875,
1383952395.2395501137,-80.50623321533203125,
1383960396.0396301746,-78.4900970458984375,
1383968396.8397102356,-79.98526763916015625,
1383976397.6397902966,-80.53672027587890625,
1383984398.4398703575,-79.99111175537109375,
1383992399.2399504185,-80.08542633056640625,
1384000400.0400304794,-79.65221405029296875,
1384008400.8401105404,-80.00862884521484375,
1384016401.6401906013,-79.76561737060546875,
1384024402.4402706623,-80.32959747314453125,
1384032403.2403507233,-80.42206573486328125,
1384040404.0404307842,-79.8642120361328125,
1384048404.8405108452,-79.91706085205078125,
1384056405.6405909061,-78.88838958740234375,
1384064406.4406709671,-79.93250274658203125,
1384072407.2407510281,-79.28249359130859375,
1384080408.040831089,-79.4809722900390625,
1384088408.84091115,-79.9315338134765625,
1384096409.6409912109,-80.08740234375,
1384104410.4410712719,-79.48784637451171875,
1384112411.2411513329,-80.09674835205078125,
1384120412.0412313938,-80.02228546142578125,
1384128412.8413114548,-79.79932403564453125,
1384136413.6413915157,-80.00620269775390625,
1384144414.4414715767,-80.0018310546875,
1384152415.2415516376,-79.39568328857421875,
1384160416.0416316986,-80.0237579345703125,
1384168416.8417117596,-79.287445068359375,
1384176417.6417918205,-80.02863311767578125,
1384184418.4418718815,-79.44256591796875,
1384192419.2419519424,-80.05112457275390625,
1384200420.0420320034,-79.9654083251953125,
1384208420.8421120644,-80.15203857421875,
1384216421.6421921253,-79.7969512939453125,
1384224422.4422721863,-80.4707489013671875,
1384232423.2423522472,-79.7893524169921875,
1384240424.0424323082,-80.34682464599609375,
1384248424.8425123692,-79.39524078369140625,
1384256425.6425924301,-79.7718048095703125,
1384264426.4426724911,-79.74908447265625,
1384272427.242752552,-79.18408203125,
1384280428.042832613,-79.85227203369140625,
1384288428.842912674,-80.022796630859375,
1384296429.6429927349,-79.89255523681640625,
1384304430.4430727959,-79.79268646240234375,
1384312431.2431528568,-80.05504608154296875,
1384320432.0432329178,-79.66863250732421875,
1384328432.8433129787,-79.8776702880859375,
1384336433.6433930397,-79.37349700927734375,
1384344434.4434731007,-80.01158905029296875,
1384352435.2435531616,-78.583465576171875,
1384360436.0436332226,-79.401611328125,
1384368436.8437132835,-80.06142425537109375,
1384376437.6437933445,-79.76755523681640625,
1384384438.4438734055,-79.32160186767578125,
1384392439.2439534664,-79.795074462890625,
1384400440.0440335274,-80.63671875,
1384408440.8441135883,-79.22850799560546875,
1384416441.6441936493,-79.7127838134765625,
1384424442.4442737103,-79.60425567626953125,
1384432443.2443537712,-79.75856781005859375,
1384440444.0444338322,-80.6194610595703125,
1384448444.8445138931,-79.8767242431640625,
1384456445.6445939541,-80.36865234375,
1384464446.444674015,-79.80649566650390625,
1384472447.244754076,-78.51062774658203125,
1384480448.044834137,-80.384918212890625,
1384488448.8449141979,-79.50948333740234375,
1384496449.6449942589,-80.23065948486328125,
1384504450.4450743198,-79.5491180419921875,
1384512451.2451543808,-80.29837799072265625,
1384520452.0452344418,-79.988739013671875,
1384528452.8453145027,-79.0981597900390625,
1384536453.6453945637,-79.34865570068359375,
1384544454.4454746246,-80.81552886962890625,
1384552455.2455546856,-80.68030548095703125,
1384560456.0456347466,-80.401214599609375,
1384568456.8457148075,-79.67382049560546875,
1384576457.6457948685,-80.421112060546875,
1384584458.4458749294,-79.9601287841796875,
1384592459.2459549904,-79.54358673095703125,
1384600460.0460350513,-79.683197021484375,
1384608460.8461151123,-79.4567718505859375,
1384616461.6461951733,-79.5113372802734375,
1384624462.4462752342,-79.88970184326171875,
1384632463.2463552952,-79.661651611328125,
1384640464.0464353561,-80.382904052734375,
1384648464.8465154171,-79.16819000244140625,
1384656465.6465954781,-80.41959381103515625,
1384664466.446675539,-79.77516937255859375,
1384672467.2467556,-79.879150390625,
1384680468.0468356609,-79.2548370361328125,
1384688468.8469157219,-80.1753997802734375,
1384696469.6469957829,-79.91713714599609375,
1384704470.4470758438,-79.909912109375,
1384712471.2471559048,-79.28974151611328125,
1384720472.0472359657,-79.93402862548828125,
1384728472.8473160267,-80.07569122314453125,
1384736473.6473960876,-80.33575439453125,
1384744474.4474761486,-79.6940155029296875,
1384752475.2475562096,-79.75434112548828125,
1384760476.0476362705,-79.0907440185546875,
1384768476.8477163315,-80.37783050537109375,
1384776477.6477963924,-79.2347869873046875,
1384784478.4478764534,-79.7189483642578125,
1384792479.2479565144,-79.54084014892578125,
1384800480.0480365753,-79.0986328125,
1384808480.8481166363,-80.7204132080078125,
1384816481.6481966972,-79.9398345947265625,
1384824482.4482767582,-79.6752471923828125,
1384832483.2483568192,-80.1298675537109375,
1384840484.0484368801,-79.439910888671875,
1384848484.8485169411,-80.2657470703125,
1384856485.648597002,-79.8810882568359375,
1384864486.448677063,-80.10323333740234375,
1384872487.2487571239,-78.409210205078125,
1384880488.0488371849,-78.50534820556640625,
1384888488.8489172459,-79.61174774169921875,
1384896489.6489973068,-79.586669921875,
1384904490.4490773678,-79.24371337890625,
1384912491.2491574287,-80.16352081298828125,
1384920492.0492374897,-79.54315948486328125,
1384928492.8493175507,-79.1850433349609375,
1384936493.6493976116,-79.69779205322265625,
1384944494.4494776726,-79.4098663330078125,
1384952495.2495577335,-80.461090087890625,
1384960496.0496377945,-79.52011871337890625,
1384968496.8497178555,-79.48932647705078125,
1384976497.6497979164,-79.72179412841796875,
1384984498.4498779774,-79.454071044921875,
1384992499.2499580383,-79.3189697265625,
1385000500.0500380993,-79.17885589599609375,
1385008500.8501181602,-80.2552490234375,
1385016501.6501982212,-80.00777435302734375,
1385024502.4502782822,-78.86157989501953125,
1385032503.2503583431,-79.84662628173828125,
1385040504.0504384041,-80.2003021240234375,
1385048504.850518465,-79.879669189453125,
1385056505.650598526,-80.02141571044921875,
1385064506.450678587,-79.90851593017578125,
1385072507.2507586479,-78.8957977294921875,
1385080508.0508387089,-80.09686279296875,
1385088508.8509187698,-80.23673248291015625,
1385096509.6509988308,-79.71756744384765625,
1385104510.4510788918,-80.02191925048828125,
1385112511.2511589527,-80.2162628173828125,
1385120512.0512390137,-79.76432037353515625,
1385128512.8513190746,-80.36315155029296875,
1385136513.6513991356,-80.1082000732421875,
1385144514.4514791965,-79.5667724609375,
1385152515.2515592575,-79.83278656005859375,
1385160516.0516393185,-79.515533447265625,
1385168516.8517193794,-79.22147369384765625,
1385176517.6517994404,-79.6935882568359375,
1385184518.4518795013,-79.00359344482421875,
1385192519.2519595623,-79.42034912109375,
1385200520.0520396233,-79.89554595947265625,
1385208520.8521196842,-78.7265167236328125,
1385216521.6521997452,-80.179931640625,
1385224522.4522798061,-80.25426483154296875,
1385232523.2523598671,-79.64022064208984375,
1385240524.0524399281,-79.1030731201171875,
1385248524.852519989,-79.922515869140625,
1385256525.65260005,-80.84505462646484375,
1385264526.4526801109,-78.58646392822265625,
1385272527.2527601719,-79.6043548583984375,
1385280528.0528402328,-79.5918121337890625,
