sep=,
Type,ZNL6,
Version,1.71,
Date,18.Dec 2025,
Mode,ANALYZER,
Preamplifier,OFF,
Transducer,OFF,
Center Freq,1420000000.000000,Hz
Freq Offset,0.000000,Hz
Start,1380000000.000000,Hz
Stop,1460000000.000000,Hz
Span,80000000.000000,Hz
Ref Level,-45.900000,dBm
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,1000000.000000,Hz
VBW,1000000.000000,Hz
SWT,1.000000,s
Sweep Count,2000,
Window,1,Frequency Sweep
Ref Position,117.000000,%
Level Range,68.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBm,
Trace,1,
1383056305.6305832863,-80.40105438232421875,
1383064306.4306633472,-79.27524566650390625,
1383072307.2307434082,-80.170166015625,
1383080308.0308234692,-79.1001434326171875,
1383088308.8309035301,-79.90087890625,
1383096309.6309835911,-80.03716278076171875,
1383104310.431063652,-80.11968231201171875,
1383112311.231143713,-79.83997344970703125,
1383120312.031223774,-79.499786376953125,
1383128312.8313038349,-79.91918182373046875,
1383136313.6313838959,-78.8659210205078125,
1383144314.4314639568,-79.52280426025390625,
1383152315.2315440178,-79.92111968994140625,
1383160316.0316240788,-80.051361083984375,
1383168316.8317041397,-80.20998382568359375,
1383176317.6317842007,-80.04598236083984375,
1383184318.4318642616,-80.51445770263671875,
1383192319.2319443226,-80.32089996337890625,
1383200320.0320243835,-80.0386505126953125,
1383208320.8321044445,-80.2489776611328125,
1383216321.6321845055,-80.33960723876953125,
1383224322.4322645664,-80.4670867919921875,
1383232323.2323446274,-79.2667694091796875,
1383240324.0324246883,-79.31880950927734375,
1383248324.8325047493,-79.99037933349609375,
1383256325.6325848103,-80.47222137451171875,
1383264326.4326648712,-78.5595550537109375,
1383272327.2327449322,-79.23773956298828125,
1383280328.0328249931,-79.65887451171875,
1383288328.8329050541,-79.97872161865234375,
1383296329.6329851151,-80.48560333251953125,
