# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.402132133132132E+09;7.692221815847367E-03;4.290889041229990E-03;
1.402192193192192E+09;7.854293557983201E-03;4.331529770689043E-03;
1.402252253252252E+09;8.013722893010789E-03;4.368924618643318E-03;
1.402312313312312E+09;8.170330746741446E-03;4.435132465794928E-03;
1.402372373372372E+09;8.349082325813313E-03;4.471254529470268E-03;
1.402432433432432E+09;8.502533175164757E-03;4.513418452024786E-03;
1.402492493492492E+09;8.690132502627262E-03;4.580337299183022E-03;
1.402552553552552E+09;8.849288693759361E-03;4.619556240129361E-03;
1.402612613612613E+09;9.060589786818687E-03;4.665927844993372E-03;
1.402672673672673E+09;9.253767292725520E-03;4.705087572300055E-03;
1.402732733732733E+09;9.433295010371674E-03;4.755655962169049E-03;
1.402792793792793E+09;9.632574921064988E-03;4.811283956620597E-03;
1.402852853852853E+09;9.838932401532564E-03;4.852034890263418E-03;
1.402912913912913E+09;1.005750288354369E-02;4.903914552584147E-03;
1.402972973972973E+09;1.025552392637391E-02;4.958751230577985E-03;
1.403033034033033E+09;1.048265123475057E-02;4.994403105539140E-03;
1.403093094093093E+09;1.069175760854381E-02;5.046808792063539E-03;
1.403153154153153E+09;1.093214623660302E-02;5.097620069256631E-03;
1.403213214213213E+09;1.115442821699763E-02;5.146819829045941E-03;
1.403273274273273E+09;1.139511854829866E-02;5.190198766908415E-03;
1.403333334333333E+09;1.164903928129667E-02;5.224451815393748E-03;
1.403393394393393E+09;1.190736346476100E-02;5.273359099907184E-03;
1.403453454453454E+09;1.217332492743799E-02;5.326650930037656E-03;
1.403513514513514E+09;1.243036068965845E-02;5.366789545946691E-03;
1.403573574573574E+09;1.269994093310136E-02;5.422478615681443E-03;
1.403633634633634E+09;1.298797758567626E-02;5.464869867223108E-03;
1.403693694693694E+09;1.326096958902807E-02;5.507390236039210E-03;
1.403753754753754E+09;1.356474083123591E-02;5.548219989871947E-03;
1.403813814813814E+09;1.385246770513114E-02;5.585384403635789E-03;
1.403873874873874E+09;1.417836495430565E-02;5.619654841273927E-03;
1.403933934933934E+09;1.448711345707575E-02;5.657151128737454E-03;
1.403993994993994E+09;1.482543741871637E-02;5.704458815785270E-03;
1.404054055054054E+09;1.515142645742619E-02;5.749893611423407E-03;
