# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.414264265264264E+09;-7.184643169980385E-01;4.537773518022237E-01;
1.414324325324324E+09;-7.035593080069864E-01;4.779887412883593E-01;
1.414384385384384E+09;-6.879354870634685E-01;5.015600894511528E-01;
1.414444445444444E+09;-6.716611464312712E-01;5.244133944837108E-01;
1.414504505504504E+09;-6.546613728472309E-01;5.466727700686411E-01;
1.414564565564564E+09;-6.371245133984619E-01;5.681894989231828E-01;
1.414624625624625E+09;-6.188557581214054E-01;5.890594952551057E-01;
1.414684685684685E+09;-6.000427821594567E-01;6.092159731717642E-01;
1.414744745744745E+09;-5.805529888438206E-01;6.287430193394757E-01;
1.414804805804805E+09;-5.606604296138997E-01;6.474198500359046E-01;
1.414864865864865E+09;-5.401221933979026E-01;6.654291782614510E-01;
1.414924925924925E+09;-5.192070892341966E-01;6.826434397132676E-01;
1.414984985984985E+09;-4.977997111867492E-01;6.991557722026527E-01;
1.415045046045045E+09;-4.758690439877706E-01;7.149574380602024E-01;
1.415105106105105E+09;-4.536718113481974E-01;7.298836736135500E-01;
1.415165166165165E+09;-4.309306896726424E-01;7.440667199212745E-01;
1.415225226225225E+09;-4.079400671110711E-01;7.574530466503475E-01;
1.415285286285285E+09;-3.845119456156710E-01;7.701418469083218E-01;
1.415345346345345E+09;-3.608754262405402E-01;7.819110270936337E-01;
1.415405406405406E+09;-3.368835135005799E-01;7.928677197323524E-01;
1.415465466465466E+09;-3.127576554845944E-01;8.030301767548083E-01;
1.415525526525526E+09;-2.883795253852823E-01;8.123922271570977E-01;
1.415585586585586E+09;-2.637905238864157E-01;8.209920343610255E-01;
1.415645646645646E+09;-2.390690368785828E-01;8.288554942431285E-01;
1.415705706705706E+09;-2.142095144311333E-01;8.357781193329358E-01;
1.415765766765766E+09;-1.890756181191359E-01;8.419535825102767E-01;
1.415825826825826E+09;-1.641398448573573E-01;8.473484532377623E-01;
1.415885886885886E+09;-1.389097950690192E-01;8.518780331425326E-01;
1.415945946945946E+09;-1.138340314814199E-01;8.557851276074225E-01;
1.416006007006006E+09;-8.874523167765315E-02;8.587122837747229E-01;
1.416066067066066E+09;-6.363567448760658E-02;8.609497782662751E-01;
1.416126127126126E+09;-3.847938349175584E-02;8.624810919351310E-01;
1.416186187186186E+09;-1.349973020174777E-02;8.632278536682193E-01;
1.416246247246246E+09;1.137551791522643E-02;8.632361816411782E-01;
1.416306307306306E+09;3.618566119126525E-02;8.624503018048928E-01;
1.416366367366366E+09;6.087300180975583E-02;8.610287421527204E-01;
1.416426427426426E+09;8.534179154313912E-02;8.588576448829023E-01;
1.416486487486486E+09;1.097153187507724E-01;8.560696807659410E-01;
1.416546547546546E+09;1.340143348441547E-01;8.524510166061279E-01;
1.416606607606607E+09;1.578167746120930E-01;8.482275964613956E-01;
1.416666667666667E+09;1.815753952696858E-01;8.433760198363148E-01;
1.416726727726727E+09;2.050884246308753E-01;8.378826123592122E-01;
1.416786787786787E+09;2.283405548795310E-01;8.318432182111873E-01;
1.416846847846847E+09;2.513144547301123E-01;8.250627879223890E-01;
1.416906907906907E+09;2.740323724462374E-01;8.177291859925079E-01;
1.416966967966967E+09;2.964968071259290E-01;8.097851669398620E-01;
1.417027028027027E+09;3.185873681215912E-01;8.012212323855495E-01;
1.417087088087087E+09;3.404555203346493E-01;7.921259946308852E-01;
1.417147148147147E+09;3.619459452582784E-01;7.825196284642244E-01;
1.417207208207207E+09;3.830821705196137E-01;7.723213016239449E-01;
1.417267268267267E+09;4.038897380362707E-01;7.616154161768889E-01;
1.417327328327327E+09;4.243814857863345E-01;7.504178458589890E-01;
1.417387388387387E+09;4.445310484034790E-01;7.386811900030862E-01;
1.417447448447448E+09;4.642552145031746E-01;7.264944832888522E-01;
1.417507508507508E+09;4.837465880114697E-01;7.137845445324934E-01;
1.417567568567568E+09;5.026783604043732E-01;7.006728902377899E-01;
1.417627628627628E+09;5.214230275403169E-01;6.870316688262545E-01;
1.417687688687688E+09;5.396304098169659E-01;6.729610862248058E-01;
1.417747748747748E+09;5.574592609324880E-01;6.584395335016909E-01;
1.417807808807808E+09;5.749352761977499E-01;6.434776520363698E-01;
1.417867868867868E+09;5.919137983077051E-01;6.281634129874547E-01;
1.417927928927928E+09;6.086133626404348E-01;6.123205352502574E-01;
1.417987988987988E+09;6.247771016597320E-01;5.961837540739056E-01;
1.418048049048048E+09;6.405574063232710E-01;5.796528869606875E-01;
1.418108109108108E+09;6.559243947301303E-01;5.627117988235528E-01;
1.418168169168168E+09;6.707767776064003E-01;5.453604456682002E-01;
1.418228229228228E+09;6.852638797202757E-01;5.277226738663605E-01;
1.418288289288288E+09;6.992306025963726E-01;5.096555101779729E-01;
1.418348349348348E+09;7.127470031219845E-01;4.912756816937717E-01;
1.418408409408408E+09;7.258114994481660E-01;4.725376585989460E-01;
1.418468469468468E+09;7.383403170221405E-01;4.535213100361846E-01;
1.418528529528528E+09;7.504471490642832E-01;4.341027433065373E-01;
1.418588589588588E+09;7.620050378927826E-01;4.144621004173860E-01;
1.418648649648649E+09;7.731220982257329E-01;3.944681195111776E-01;
1.418708709708709E+09;7.836722314246487E-01;3.741755713784495E-01;
1.418768769768769E+09;7.937181045806977E-01;3.536260153225111E-01;
1.418828829828829E+09;8.032378191270917E-01;3.327575406272544E-01;
1.418888889888889E+09;8.122053744507771E-01;3.117472331460097E-01;
1.418948949948949E+09;8.207101967303402E-01;2.903575247463639E-01;
1.419009010009009E+09;8.285689573379358E-01;2.688624284564370E-01;
1.419069070069069E+09;8.359636095281467E-01;2.469843916329033E-01;
1.419129130129129E+09;8.427198264720234E-01;2.250427329930106E-01;
1.419189190189189E+09;8.488903394554266E-01;2.027274499792788E-01;
1.419249250249249E+09;8.545191484211703E-01;1.803598538663557E-01;
1.419309310309309E+09;8.595256204932595E-01;1.577048519898435E-01;
1.419369370369369E+09;8.639255665633963E-01;1.350505772179731E-01;
1.419429430429430E+09;8.677567045176067E-01;1.121345883966970E-01;
1.419489490489490E+09;8.710011972370240E-01;8.918418796253505E-02;
1.419549550549550E+09;8.735579006933252E-01;6.612222851387141E-02;
1.419609610609610E+09;8.755027596075076E-01;4.283391313140109E-02;
1.419669670669670E+09;8.768388240345146E-01;1.955525455394162E-02;
1.419729730729730E+09;8.775220164579220E-01;-3.810802618632670E-03;
1.419789790789790E+09;8.776244487073823E-01;-2.719337354382645E-02;
1.419849850849850E+09;8.770203009724769E-01;-5.062401844876493E-02;
1.419909910909910E+09;8.757368194742456E-01;-7.398459764552132E-02;
1.419969970969970E+09;8.738957121192082E-01;-9.738898312785739E-02;
1.420030031030030E+09;8.713280317416237E-01;-1.208425424946958E-01;
1.420090091090090E+09;8.681969512183504E-01;-1.441092838472470E-01;
1.420150151150150E+09;8.642763379237449E-01;-1.673023107975734E-01;
1.420210211210210E+09;8.597743648028588E-01;-1.905127985145721E-01;
1.420270271270270E+09;8.546837126147775E-01;-2.134373952827126E-01;
1.420330331330330E+09;8.488763178310413E-01;-2.364169135816101E-01;
1.420390391390390E+09;8.423721062337984E-01;-2.591280167221500E-01;
1.420450451450450E+09;8.352938885774503E-01;-2.818095237097937E-01;
1.420510511510510E+09;8.275735930604442E-01;-3.041750516542304E-01;
1.420570571570570E+09;8.192554726019162E-01;-3.263902936964507E-01;
1.420630631630631E+09;8.102095926455150E-01;-3.482912090594122E-01;
1.420690691690691E+09;8.006581395378309E-01;-3.699831431405313E-01;
1.420750751750751E+09;7.903297012703582E-01;-3.914384210807995E-01;
1.420810811810811E+09;7.795814697780328E-01;-4.124985002202589E-01;
1.420870871870871E+09;7.681283626980652E-01;-4.333314450657077E-01;
1.420930931930931E+09;7.561386529831906E-01;-4.538002596788223E-01;
1.420990991990991E+09;7.435629823019895E-01;-4.740076865413589E-01;
1.421051052051051E+09;7.304186299179038E-01;-4.937081377916331E-01;
1.421111112111111E+09;7.166998072335199E-01;-5.131888125155427E-01;
1.421171172171171E+09;7.024525696038706E-01;-5.322184064371154E-01;
1.421231232231231E+09;6.876696166928714E-01;-5.507350553428508E-01;
1.421291292291291E+09;6.723970638485962E-01;-5.689484394878345E-01;
1.421351352351351E+09;6.566021102201841E-01;-5.866638400514386E-01;
1.421411412411412E+09;6.403672755133965E-01;-6.038909286762675E-01;
1.421471472471472E+09;6.236780575339921E-01;-6.206988216826465E-01;
1.421531532531532E+09;6.064877905118033E-01;-6.371181701591103E-01;
1.421591592591592E+09;5.888246392086575E-01;-6.529672754815035E-01;
1.421651652651652E+09;5.707462752201427E-01;-6.683137137430866E-01;
1.421711712711712E+09;5.523546026436665E-01;-6.831576114707720E-01;
1.421771772771772E+09;5.334677636494134E-01;-6.974633759728219E-01;
1.421831832831832E+09;5.142916823912891E-01;-7.112647620700941E-01;
1.421891892891892E+09;4.946260674763548E-01;-7.244760067428255E-01;
1.421951952951952E+09;4.748116975149264E-01;-7.371288759328682E-01;
1.422012013012012E+09;4.543739611470259E-01;-7.493595226435027E-01;
1.422072073072072E+09;4.338589092205442E-01;-7.609554124435195E-01;
1.422132133132132E+09;4.129081499953702E-01;-7.719532534329600E-01;
1.422192193192192E+09;3.918059263598499E-01;-7.823784976545758E-01;
1.422252253252252E+09;3.702808430887246E-01;-7.922096241283785E-01;
1.422312313312312E+09;3.486227602134785E-01;-8.015474569201158E-01;
1.422372373372372E+09;3.266440946197239E-01;-8.101970792625848E-01;
1.422432433432432E+09;3.044784270273914E-01;-8.183098773392435E-01;
1.422492493492492E+09;2.821105534279327E-01;-8.258765175829510E-01;
1.422552553552552E+09;2.594806915116533E-01;-8.327568673216047E-01;
1.422612613612613E+09;2.367401435015096E-01;-8.390134901061567E-01;
1.422672673672673E+09;2.137926451342337E-01;-8.447372126049428E-01;
1.422732733732733E+09;1.906785499605718E-01;-8.497963360130973E-01;
1.422792793792793E+09;1.674545540251802E-01;-8.542183545731578E-01;
1.422852853852853E+09;1.441583468774310E-01;-8.581236955592157E-01;
1.422912913912913E+09;1.206929411652768E-01;-8.613564934130794E-01;
1.422972973972973E+09;9.704540241525479E-02;-8.638738315934942E-01;
1.423033034033033E+09;7.343969004215083E-02;-8.658825721128115E-01;
1.423093094093093E+09;4.963210279876260E-02;-8.671837910325233E-01;
1.423153154153153E+09;2.590596511918662E-02;-8.679277875588263E-01;
1.423213214213213E+09;2.039304216055633E-03;-8.679720754398492E-01;
1.423273274273273E+09;-2.183338750299549E-02;-8.674000662483781E-01;
1.423333334333333E+09;-4.572018052531478E-02;-8.661356172417793E-01;
1.423393394393393E+09;-6.956646561995693E-02;-8.642995637916678E-01;
1.423453454453454E+09;-9.346126392838661E-02;-8.618164722564831E-01;
1.423513514513514E+09;-1.173446129349469E-01;-8.586054090784375E-01;
1.423573574573574E+09;-1.410718067508072E-01;-8.548374596216135E-01;
1.423633634633634E+09;-1.648267372358354E-01;-8.503021736288393E-01;
1.423693694693694E+09;-1.885218459790484E-01;-8.451862337289653E-01;
1.423753754753754E+09;-2.121626547141573E-01;-8.393600154828206E-01;
1.423813814813814E+09;-2.355951388676849E-01;-8.329047885640186E-01;
1.423873874873874E+09;-2.590114303148403E-01;-8.257376939346703E-01;
1.423933934933934E+09;-2.822475653440393E-01;-8.179187570587676E-01;
1.423993994993994E+09;-3.053618185507401E-01;-8.094253771113390E-01;
1.424054055054054E+09;-3.283000761545981E-01;-8.002926303574980E-01;
1.424114115114114E+09;-3.509566428232623E-01;-7.904338038009563E-01;
1.424174175174174E+09;-3.734986397591904E-01;-7.798933998543734E-01;
1.424234235234234E+09;-3.958242910901389E-01;-7.686932062981754E-01;
1.424294295294294E+09;-4.178472968178537E-01;-7.568565491358759E-01;
1.424354355354354E+09;-4.396623035385448E-01;-7.443018599743666E-01;
1.424414415414414E+09;-4.611538493766442E-01;-7.310423103898170E-01;
1.424474475474474E+09;-4.823578442002017E-01;-7.170855223212812E-01;
1.424534535534534E+09;-5.032082305671530E-01;-7.025114616114040E-01;
1.424594595594594E+09;-5.236930214308517E-01;-6.872239736466872E-01;
1.424654655654655E+09;-5.438398757351142E-01;-6.712418486278213E-01;
1.424714715714715E+09;-5.635377097121788E-01;-6.546716258186427E-01;
1.424774775774775E+09;-5.829122231429802E-01;-6.373210536833372E-01;
1.424834835834835E+09;-6.017038967031236E-01;-6.193829179586524E-01;
1.424894895894895E+09;-6.201647302419635E-01;-6.007395213202501E-01;
1.424954955954955E+09;-6.380184963101059E-01;-5.814679241909845E-01;
1.425015016015015E+09;-6.554696464260622E-01;-5.615502134054327E-01;
1.425075076075075E+09;-6.721796036806233E-01;-5.410364384262651E-01;
1.425135136135135E+09;-6.886140809159861E-01;-5.197912297414755E-01;
1.425195196195195E+09;-7.042415203786505E-01;-4.980274848715324E-01;
1.425255256255255E+09;-7.192970687961410E-01;-4.755465879553988E-01;
1.425315316315315E+09;-7.337043385770282E-01;-4.525749708570573E-01;
1.425375376375375E+09;-7.474234599695091E-01;-4.288768217045365E-01;
1.425435436435436E+09;-7.603557319738190E-01;-4.048153920064218E-01;
1.425495496495496E+09;-7.726422367179594E-01;-3.800502454071258E-01;
1.425555556555556E+09;-7.841955133765263E-01;-3.548108789243374E-01;
1.425615616615616E+09;-7.949014521046973E-01;-3.289738363738354E-01;
1.425675676675676E+09;-8.048146192126431E-01;-3.027151959490376E-01;
1.425735736735736E+09;-8.138887773332069E-01;-2.758462558058529E-01;
1.425795796795796E+09;-8.220595558367830E-01;-2.487044865380978E-01;
1.425855856855856E+09;-8.293893520692944E-01;-2.209181645340379E-01;
1.425915916915916E+09;-8.357647293522432E-01;-1.928144125485747E-01;
1.425975976975976E+09;-8.411202266744169E-01;-1.643602679302871E-01;
1.426036037036036E+09;-8.454919729289891E-01;-1.354339094769887E-01;
1.426096097096096E+09;-8.488957706823202E-01;-1.062325293408390E-01;
1.426156157156156E+09;-8.512009733422750E-01;-7.667035467004690E-02;
1.426216217216216E+09;-8.524728529360973E-01;-4.694129967624348E-02;
1.426276277276276E+09;-8.525664103960693E-01;-1.682290216627451E-02;
1.426336337336336E+09;-8.516181639168423E-01;1.344826686990105E-02;
1.426396397396396E+09;-8.493655158391409E-01;4.381386532143523E-02;
1.426456457456456E+09;-8.460174185455903E-01;7.430943007570255E-02;
1.426516517516516E+09;-8.414231913882891E-01;1.049733944417259E-01;
1.426576577576576E+09;-8.355342078226670E-01;1.356702905241799E-01;
1.426636637636637E+09;-8.283806317551199E-01;1.662965427026363E-01;
1.426696697696697E+09;-8.198751304043762E-01;1.968992727124942E-01;
1.426756757756757E+09;-8.099662769369552E-01;2.273135508093118E-01;
1.426816817816817E+09;-7.987646685037522E-01;2.575217768210009E-01;
1.426876877876877E+09;-7.862120845230097E-01;2.874564542272682E-01;
1.426936937936937E+09;-7.721133450057711E-01;3.171287297572677E-01;
1.426996997996997E+09;-7.566529248635893E-01;3.463118388891601E-01;
1.427057058057057E+09;-7.396621036639027E-01;3.749659819835872E-01;
1.427117118117117E+09;-7.212745316258252E-01;4.029931293037882E-01;
1.427177178177177E+09;-7.013805395598299E-01;4.303738202533244E-01;
1.427237238237237E+09;-6.800126203283466E-01;4.569462586868966E-01;
1.427297298297297E+09;-6.572175891920949E-01;4.826662092566275E-01;
1.427357358357357E+09;-6.330012740024846E-01;5.072682383662018E-01;
1.427417418417418E+09;-6.073200783600398E-01;5.308331603855099E-01;
1.427477478477478E+09;-5.803115026869577E-01;5.529715444617879E-01;
1.427537538537538E+09;-5.520165299870592E-01;5.739090695030199E-01;
1.427597598597598E+09;-5.224325045938948E-01;5.933677162846969E-01;
1.427657658657658E+09;-4.917552306014619E-01;6.110744497535965E-01;
1.427717718717718E+09;-4.599241872646753E-01;6.271726972372903E-01;
1.427777778777778E+09;-4.272059057590495E-01;6.413764759166407E-01;
1.427837838837838E+09;-3.936141723321113E-01;6.536210044025385E-01;
1.427897898897898E+09;-3.593466762036847E-01;6.638636390711008E-01;
1.427957958957958E+09;-3.245283791960332E-01;6.719901287025339E-01;
1.428018019018018E+09;-2.893685252618310E-01;6.779386725743498E-01;
1.428078079078078E+09;-2.540079133451726E-01;6.816399709215375E-01;
1.428138139138138E+09;-2.186907577399630E-01;6.830862323545637E-01;
1.428198199198198E+09;-1.835284708859015E-01;6.822658695456103E-01;
1.428258259258258E+09;-1.488071604303664E-01;6.791859733436757E-01;
1.428318319318318E+09;-1.146184175894440E-01;6.738223310178663E-01;
1.428378379378378E+09;-8.130362795164728E-02;6.664104200394938E-01;
1.428438439438438E+09;-4.887740605316686E-02;6.568314087558980E-01;
1.428498499498498E+09;-1.770500034951718E-02;6.453219114177470E-01;
1.428558559558558E+09;1.220179306838499E-02;6.319305490577591E-01;
1.428618619618619E+09;4.054018283041919E-02;6.169462020622649E-01;
1.428678679678679E+09;6.739031513864781E-02;6.003615671998057E-01;
1.428738739738739E+09;9.243940686859675E-02;5.824349896081731E-01;
1.428798799798799E+09;1.157872383519342E-01;5.633735627943037E-01;
1.428858859858859E+09;1.372018673666755E-01;5.433155844545783E-01;
1.428918919918919E+09;1.568066261429543E-01;5.224990310071579E-01;
1.428978979978979E+09;1.745106116439062E-01;5.010436112872027E-01;
1.429039040039039E+09;1.903038453346486E-01;4.792258030125561E-01;
1.429099100099099E+09;2.042831539102269E-01;4.571322262585806E-01;
1.429159160159159E+09;2.164261836695810E-01;4.349960135023389E-01;
1.429219220219219E+09;2.269085815464090E-01;4.129013453571848E-01;
1.429279280279279E+09;2.356807942700659E-01;3.910739415130391E-01;
1.429339340339339E+09;2.429185661715933E-01;3.695374608184607E-01;
1.429399400399399E+09;2.487193889117791E-01;3.484518914902623E-01;
1.429459460459460E+09;2.531255319063143E-01;3.278973118434155E-01;
1.429519520519520E+09;2.562939044050708E-01;3.079737461171472E-01;
1.429579580579580E+09;2.583173756267402E-01;2.886344086629652E-01;
1.429639640639640E+09;2.592812478908593E-01;2.700743916534454E-01;
1.429699700699700E+09;2.593410845690730E-01;2.522064765615123E-01;
1.429759760759760E+09;2.585057492198152E-01;2.351166571187587E-01;
1.429819820819820E+09;2.569702290482082E-01;2.187710013056072E-01;
1.429879880879880E+09;2.547360698027226E-01;2.032668965081275E-01;
1.429939940939940E+09;2.519231341229067E-01;1.885371285563188E-01;
1.430000001000000E+09;2.486267144194867E-01;1.745356913121995E-01;
1.430060061060060E+09;2.448775934463437E-01;1.613032510529625E-01;
1.430120121120120E+09;2.407779455204998E-01;1.488292702331257E-01;
1.430180181180180E+09;2.364132776184767E-01;1.370610532282539E-01;
1.430240241240240E+09;2.317387445488830E-01;1.259744338489291E-01;
1.430300301300300E+09;2.268857782152078E-01;1.155598375401281E-01;
1.430360361360360E+09;2.218759276864354E-01;1.057659168322669E-01;
1.430420421420420E+09;2.167482800312159E-01;9.658603384384397E-02;
1.430480481480480E+09;2.115321074873568E-01;8.800671384891229E-02;
1.430540541540540E+09;2.062437581515265E-01;7.999068521604409E-02;
1.430600601600601E+09;2.009549035377944E-01;7.247673422037831E-02;
1.430660661660661E+09;1.956536258612981E-01;6.547380326745071E-02;
1.430720721720721E+09;1.903780335466759E-01;5.893651599307795E-02;
1.430780781780781E+09;1.851260211559469E-01;5.283717345328473E-02;
1.430840841840841E+09;1.799341781356482E-01;4.718205277024701E-02;
1.430900901900901E+09;1.748213263192519E-01;4.188065915886935E-02;
1.430960961960961E+09;1.697709856526302E-01;3.698849949783937E-02;
1.431021022021021E+09;1.648131556124952E-01;3.243195940691094E-02;
1.431081082081081E+09;1.599228195620386E-01;2.818991629658080E-02;
1.431141142141141E+09;1.551477754335610E-01;2.425297700622088E-02;
1.431201202201201E+09;1.504725370977893E-01;2.059701205784311E-02;
1.431261262261261E+09;1.459026948073117E-01;1.724029623722859E-02;
1.431321322321321E+09;1.414657425624047E-01;1.410381376593726E-02;
1.431381382381381E+09;1.371087580028945E-01;1.121680603346830E-02;
1.431441442441442E+09;1.328900295215306E-01;8.516324642761806E-03;
1.431501502501502E+09;1.286896663831536E-01;6.127957489620131E-03;
1.431561562561562E+09;1.246909196531168E-01;3.859312727916823E-03;
1.431621622621622E+09;1.207969730403907E-01;1.755640248567664E-03;
1.431681682681682E+09;1.170228554772324E-01;-1.944667954597379E-04;
1.431741742741742E+09;1.133351361384007E-01;-1.960956660409927E-03;
1.431801802801802E+09;1.097955047750621E-01;-3.595014773278045E-03;
1.431861862861862E+09;1.063478551116449E-01;-5.110604924198341E-03;
1.431921922921922E+09;1.030077545573846E-01;-6.498145606658884E-03;
1.431981982981982E+09;9.979861873992565E-02;-7.747219432845809E-03;
1.432042043042042E+09;9.663881868959466E-02;-8.897234612315518E-03;
1.432102103102102E+09;9.361030391946033E-02;-9.948213689592094E-03;
1.432162163162162E+09;9.067616055461446E-02;-1.091075008269632E-02;
1.432222223222222E+09;8.781714644356704E-02;-1.178217117198775E-02;
1.432282283282282E+09;8.506503051090443E-02;-1.255642571325974E-02;
1.432342343342342E+09;8.239410491377669E-02;-1.328067130387069E-02;
1.432402403402402E+09;7.982187405394653E-02;-1.391504548983954E-02;
1.432462463462462E+09;7.734012907293530E-02;-1.450990658627118E-02;
1.432522523522522E+09;7.492332962536691E-02;-1.501627385256826E-02;
1.432582583582582E+09;7.257664327603293E-02;-1.548844090548180E-02;
1.432642643642643E+09;7.033761440463188E-02;-1.589719800314958E-02;
1.432702703702703E+09;6.816110791527447E-02;-1.627525312887601E-02;
1.432762763762763E+09;6.605002248867552E-02;-1.657241348543253E-02;
1.432822823822823E+09;6.400463501106549E-02;-1.684422642973163E-02;
1.432882883882883E+09;6.204151102161477E-02;-1.706987021821831E-02;
1.432942943942943E+09;6.013909788738676E-02;-1.727260380579344E-02;
1.433003004003003E+09;5.829844324990946E-02;-1.743320926471799E-02;
1.433063064063063E+09;5.650757868520771E-02;-1.757987047133074E-02;
1.433123124123123E+09;5.480802103070986E-02;-1.767842541185412E-02;
1.433183184183183E+09;5.315198116514234E-02;-1.775982985675674E-02;
1.433243244243243E+09;5.153992087106615E-02;-1.780964862412937E-02;
1.433303304303303E+09;4.998047314015071E-02;-1.785465502072033E-02;
1.433363364363363E+09;4.845200220694301E-02;-1.786500775256270E-02;
1.433423424423424E+09;4.701984681498367E-02;-1.785598737859594E-02;
1.433483484483484E+09;4.559696694882875E-02;-1.783292850284755E-02;
1.433543544543544E+09;4.424870117194175E-02;-1.778584340593365E-02;
1.433603604603604E+09;4.293895234324210E-02;-1.774233047678479E-02;
1.433663664663664E+09;4.166456931882385E-02;-1.766704229856569E-02;
1.433723724723724E+09;4.042497821416213E-02;-1.759572668022490E-02;
1.433783784783784E+09;3.923076090892434E-02;-1.748893953566377E-02;
1.433843844843844E+09;3.808679551488910E-02;-1.739509174201923E-02;
1.433903904903904E+09;3.697735086547967E-02;-1.728506998898906E-02;
1.433963964963964E+09;3.591813790303169E-02;-1.716887831587441E-02;
1.434024025024024E+09;3.485347739903613E-02;-1.703692492227160E-02;
1.434084085084084E+09;3.384783057046002E-02;-1.689792701803255E-02;
1.434144145144144E+09;3.287099905059507E-02;-1.675551309985058E-02;
1.434204205204204E+09;3.193115981487706E-02;-1.660438022794222E-02;
1.434264265264264E+09;3.101285643737359E-02;-1.645353107615602E-02;
1.434324325324324E+09;3.012719762049255E-02;-1.630997955587672E-02;
1.434384385384384E+09;2.926288566681407E-02;-1.615372539777947E-02;
1.434444445444444E+09;2.844833036486670E-02;-1.596833960072722E-02;
1.434504505504504E+09;2.763645942479613E-02;-1.581622653105378E-02;
1.434564565564564E+09;2.685492631269960E-02;-1.564525777043431E-02;
1.434624625624625E+09;2.610625607952188E-02;-1.548049963123262E-02;
1.434684685684685E+09;2.538681747138337E-02;-1.529146675579962E-02;
1.434744745744745E+09;2.466033218880762E-02;-1.510814840486590E-02;
1.434804805804805E+09;2.398314474673979E-02;-1.494208574659209E-02;
1.434864865864865E+09;2.332269023212965E-02;-1.476992796211883E-02;
1.434924925924925E+09;2.267098574646402E-02;-1.459283250121614E-02;
1.434984985984985E+09;2.206488446052607E-02;-1.441035826780919E-02;
1.435045046045045E+09;2.145395280558417E-02;-1.422533368704288E-02;
1.435105106105105E+09;2.086532880750628E-02;-1.404154177085563E-02;
1.435165166165165E+09;2.030180182215201E-02;-1.388318041584365E-02;
1.435225226225225E+09;1.974612082078085E-02;-1.369870391884917E-02;
1.435285286285285E+09;1.921397002080040E-02;-1.351001889849965E-02;
1.435345346345345E+09;1.868603893627628E-02;-1.333872972128458E-02;
1.435405406405406E+09;1.820958133582567E-02;-1.315568923810271E-02;
1.435465466465466E+09;1.771223845381833E-02;-1.299974216764324E-02;
1.435525526525526E+09;1.723767230319609E-02;-1.280649276913018E-02;
1.435585586585586E+09;1.677718069030042E-02;-1.263408486558252E-02;
1.435645646645646E+09;1.633374796310836E-02;-1.246974040206255E-02;
1.435705706705706E+09;1.591086231356353E-02;-1.228233111968587E-02;
1.435765766765766E+09;1.550076534456063E-02;-1.212446531589814E-02;
1.435825826825826E+09;1.507744214312286E-02;-1.195735586905327E-02;
1.435885886885886E+09;1.467971425385939E-02;-1.178568761570705E-02;
1.435945946945946E+09;1.429659104299528E-02;-1.161768927638284E-02;
1.436006007006006E+09;1.393318390912215E-02;-1.144246845452250E-02;
1.436066067066066E+09;1.357284056909893E-02;-1.129753361438667E-02;
1.436126127126126E+09;1.323860980953791E-02;-1.113205867002323E-02;
1.436186187186186E+09;1.288501876912084E-02;-1.095931073292807E-02;
1.436246247246246E+09;1.254843523578020E-02;-1.081310219120510E-02;
1.436306307306306E+09;1.224599365276627E-02;-1.065600968314027E-02;
1.436366367366366E+09;1.194779908167156E-02;-1.050759875927530E-02;
1.436426427426426E+09;1.161805497838824E-02;-1.036368008279195E-02;
1.436486487486486E+09;1.134673233913563E-02;-1.020292630842859E-02;
1.436546547546546E+09;1.104021493213394E-02;-1.006176674329649E-02;
1.436606607606606E+09;1.078533473161645E-02;-9.907840742394293E-03;
1.436666667666667E+09;1.050639809559399E-02;-9.757828823022502E-03;
1.436726727726727E+09;1.022563697696680E-02;-9.626769638981680E-03;
1.436786787786787E+09;9.973225038112122E-03;-9.475516406124089E-03;
1.436846847846847E+09;9.737735361505045E-03;-9.337069747913734E-03;
1.436906907906907E+09;9.490712355028123E-03;-9.213760329161113E-03;
1.436966967966967E+09;9.264978187591824E-03;-9.065394155619287E-03;
1.437027028027027E+09;9.039350490079949E-03;-8.924639884930131E-03;
1.437087088087087E+09;8.803074930888768E-03;-8.803274914690283E-03;
1.437147148147147E+09;8.595396021735357E-03;-8.661252584515876E-03;
1.437207208207207E+09;8.395901517387281E-03;-8.544654949404084E-03;
1.437267268267267E+09;8.196931173406342E-03;-8.416069233062918E-03;
1.437327328327327E+09;7.979413514861582E-03;-8.299229224376837E-03;
1.437387388387387E+09;7.808271945075477E-03;-8.166300524744619E-03;
1.437447448447448E+09;7.618554249960231E-03;-8.054383385113132E-03;
1.437507508507508E+09;7.429508256195609E-03;-7.937908474682795E-03;
1.437567568567568E+09;7.255849425095722E-03;-7.808453122639909E-03;
1.437627628627628E+09;7.068049084505002E-03;-7.684660935597194E-03;
1.437687688687688E+09;6.910732669263521E-03;-7.596737971634913E-03;
1.437747748747748E+09;6.745631966334241E-03;-7.483014891648890E-03;
1.437807808807808E+09;6.582476846596520E-03;-7.362179472054271E-03;
1.437867868867868E+09;6.430893929414386E-03;-7.248289950982844E-03;
1.437927928927928E+09;6.282296287027300E-03;-7.151828338202026E-03;
1.437987988987988E+09;6.151183315545475E-03;-7.042316031680762E-03;
1.438048049048048E+09;5.993838473355329E-03;-6.943149667488211E-03;
1.438108109108108E+09;5.840043263837298E-03;-6.835985151387653E-03;
1.438168169168168E+09;5.723984055955905E-03;-6.748736578992553E-03;
1.438228229228228E+09;5.583194020508779E-03;-6.645946171986872E-03;
