sep=,
1380496049.6049637794,-79.45856475830078125,
1380504050.4050438404,-80.16448211669921875,
1380512051.2051239014,-79.97369384765625,
1380520052.0052039623,-79.418426513671875,
1380528052.8052840233,-80.580413818359375,
1380536053.6053640842,-80.2798004150390625,
1380544054.4054441452,-80.76070404052734375,
1380552055.2055242062,-80.05998992919921875,
1380560056.0056042671,-79.79461669921875,
1380568056.8056843281,-79.37847900390625,
1380576057.605764389,-79.71279144287109375,
1380584058.40584445,-79.5186767578125,
1380592059.205924511,-80.5679473876953125,
1380600060.0060045719,-80.36260986328125,
1380608060.8060846329,-79.60565185546875,
1380616061.6061646938,-80.204254150390625,
1380624062.4062447548,-78.9805145263671875,
1380632063.2063248158,-80.1818695068359375,
1380640064.0064048767,-79.785125732421875,
1380648064.8064849377,-80.5239105224609375,
1380656065.6065649986,-80.123931884765625,
1380664066.4066450596,-79.8556671142578125,
1380672067.2067251205,-80.40227508544921875,
1380680068.0068051815,-78.09909820556640625,
1380688068.8068852425,-79.94707489013671875,
1380696069.6069653034,-79.2200469970703125,
1380704070.4070453644,-79.494781494140625,
1380712071.2071254253,-80.8826751708984375,
1380720072.0072054863,-80.8359375,
1380728072.8072855473,-79.0749359130859375,
1380736073.6073656082,-80.79852294921875,
1380744074.4074456692,-80.117034912109375,
1380752075.2075257301,-79.7614288330078125,
1380760076.0076057911,-79.964996337890625,
1380768076.8076858521,-79.75386810302734375,
1380776077.607765913,-80.1679840087890625,
1380784078.407845974,-79.491119384765625,
1380792079.2079260349,-79.6907196044921875,
1380800080.0080060959,-79.701995849609375,
1380808080.8080861568,-78.702484130859375,
1380816081.6081662178,-78.7558746337890625,
1380824082.4082462788,-79.7288360595703125,
1380832083.2083263397,-80.11211395263671875,
1380840084.0084064007,-80.3743133544921875,
1380848084.8084864616,-80.2733001708984375,
1380856085.6085665226,-80.56954193115234375,
1380864086.4086465836,-80.66933441162109375,
1380872087.2087266445,-78.9391021728515625,
1380880088.0088067055,-80.3977203369140625,
1380888088.8088867664,-79.4650115966796875,
1380896089.6089668274,-79.98150634765625,
1380904090.4090468884,-80.08800506591796875,
1380912091.2091269493,-80.24774169921875,
1380920092.0092070103,-78.94858551025390625,
1380928092.8092870712,-80.24224090576171875,
1380936093.6093671322,-79.73310089111328125,
1380944094.4094471931,-80.2127685546875,
1380952095.2095272541,-79.87055206298828125,
1380960096.0096073151,-79.22141265869140625,
1380968096.809687376,-80.8102874755859375,
1380976097.609767437,-80.25225830078125,
1380984098.4098474979,-80.24474334716796875,
1380992099.2099275589,-79.31894683837890625,
1381000100.0100076199,-79.69872283935546875,
1381008100.8100876808,-79.81036376953125,
1381016101.6101677418,-80.57474517822265625,
1381024102.4102478027,-80.0141143798828125,
1381032103.2103278637,-78.833404541015625,
1381040104.0104079247,-80.262786865234375,
1381048104.8104879856,-79.95777130126953125,
1381056105.6105680466,-79.20853424072265625,
1381064106.4106481075,-80.04878997802734375,
1381072107.2107281685,-80.00194549560546875,
1381080108.0108082294,-79.72086334228515625,
1381088108.8108882904,-78.67783355712890625,
1381096109.6109683514,-80.201324462890625,
1381104110.4110484123,-80.15316009521484375,
1381112111.2111284733,-80.33835601806640625,
1381120112.0112085342,-79.43170928955078125,
1381128112.8112885952,-78.9853363037109375,
1381136113.6113686562,-80.1373291015625,
1381144114.4114487171,-80.3100738525390625,
1381152115.2115287781,-80.0312042236328125,
1381160116.011608839,-78.85898590087890625,
1381168116.8116889,-79.6387939453125,
1381176117.611768961,-80.56853485107421875,
1381184118.4118490219,-79.85334014892578125,
1381192119.2119290829,-79.80847930908203125,
1381200120.0120091438,-79.68982696533203125,
1381208120.8120892048,-79.81752777099609375,
1381216121.6121692657,-79.58343505859375,
1381224122.4122493267,-79.88641357421875,
1381232123.2123293877,-80.486846923828125,
1381240124.0124094486,-80.6930694580078125,
1381248124.8124895096,-80.69254302978515625,
1381256125.6125695705,-80.2058258056640625,
1381264126.4126496315,-80.88704681396484375,
1381272127.2127296925,-80.67675018310546875,
1381280128.0128097534,-79.98107147216796875,
1381288128.8128898144,-80.100341796875,
1381296129.6129698753,-80.2402801513671875,
1381304130.4130499363,-79.55335235595703125,
1381312131.2131299973,-80.19139862060546875,
1381320132.0132100582,-79.999053955078125,
1381328132.8132901192,-79.491180419921875,
1381336133.6133701801,-79.9801025390625,
1381344134.4134502411,-79.81230926513671875,
1381352135.213530302,-80.32271575927734375,
1381360136.013610363,-79.7416534423828125,
1381368136.813690424,-80.274871826171875,
1381376137.6137704849,-79.61830902099609375,
1381384138.4138505459,-79.88307952880859375,
1381392139.2139306068,-80.26383209228515625,
1381400140.0140106678,-80.90810394287109375,
1381408140.8140907288,-79.88115692138671875,
1381416141.6141707897,-79.84332275390625,
1381424142.4142508507,-80.30808258056640625,
1381432143.2143309116,-80.5327911376953125,
1381440144.0144109726,-79.2687530517578125,
1381448144.8144910336,-80.4135894775390625,
1381456145.6145710945,-80.0610809326171875,
1381464146.4146511555,-80.38658905029296875,
1381472147.2147312164,-80.06499481201171875,
1381480148.0148112774,-79.9452362060546875,
1381488148.8148913383,-79.665008544921875,
1381496149.6149713993,-79.58115386962890625,
1381504150.4150514603,-79.44863128662109375,
1381512151.2151315212,-79.526153564453125,
1381520152.0152115822,-80.00296783447265625,
1381528152.8152916431,-80.81676483154296875,
1381536153.6153717041,-79.83521270751953125,
1381544154.4154517651,-80.10283660888671875,
1381552155.215531826,-79.491668701171875,
1381560156.015611887,-80.213836669921875,
1381568156.8156919479,-80.1349029541015625,
1381576157.6157720089,-80.01467132568359375,
1381584158.4158520699,-80.7142181396484375,
1381592159.2159321308,-80.22132110595703125,
1381600160.0160121918,-80.4586334228515625,
1381608160.8160922527,-79.32036590576171875,
1381616161.6161723137,-78.92800140380859375,
1381624162.4162523746,-78.9305877685546875,
1381632163.2163324356,-80.04299163818359375,
1381640164.0164124966,-80.81090545654296875,
1381648164.8164925575,-79.57839202880859375,
1381656165.6165726185,-80.5972137451171875,
1381664166.4166526794,-80.398834228515625,
1381672167.2167327404,-80.129974365234375,
1381680168.0168128014,-80.61077117919921875,
1381688168.8168928623,-79.30194854736328125,
1381696169.6169729233,-79.79285430908203125,
1381704170.4170529842,-79.13562774658203125,
1381712171.2171330452,-80.5059661865234375,
1381720172.0172131062,-79.7294158935546875,
1381728172.8172931671,-79.290740966796875,
1381736173.6173732281,-79.33388519287109375,
1381744174.417453289,-80.039093017578125,
1381752175.21753335,-79.689422607421875,
1381760176.0176134109,-79.35916900634765625,
1381768176.8176934719,-79.66036224365234375,
1381776177.6177735329,-79.47015380859375,
1381784178.4178535938,-80.79277801513671875,
1381792179.2179336548,-80.212371826171875,
1381800180.0180137157,-80.0142059326171875,
1381808180.8180937767,-79.4122161865234375,
1381816181.6181738377,-80.140869140625,
1381824182.4182538986,-78.8787078857421875,
1381832183.2183339596,-80.3769683837890625,
1381840184.0184140205,-81.07946014404296875,
1381848184.8184940815,-80.52611541748046875,
1381856185.6185741425,-78.2109832763671875,
1381864186.4186542034,-80.32378387451171875,
1381872187.2187342644,-80.74176025390625,
1381880188.0188143253,-79.60906219482421875,
1381888188.8188943863,-80.13741302490234375,
1381896189.6189744473,-79.841949462890625,
1381904190.4190545082,-79.23934173583984375,
1381912191.2191345692,-79.901397705078125,
1381920192.0192146301,-80.367340087890625,
1381928192.8192946911,-79.19443511962890625,
1381936193.619374752,-79.50043487548828125,
1381944194.419454813,-79.91295623779296875,
1381952195.219534874,-80.394287109375,
1381960196.0196149349,-80.003021240234375,
1381968196.8196949959,-79.1202545166015625,
1381976197.6197750568,-80.349090576171875,
1381984198.4198551178,-80.36582183837890625,
1381992199.2199351788,-79.5414276123046875,
1382000200.0200152397,-79.400421142578125,
1382008200.8200953007,-79.2589874267578125,
1382016201.6201753616,-80.0122833251953125,
1382024202.4202554226,-80.02642059326171875,
1382032203.2203354836,-79.96805572509765625,
1382040204.0204155445,-79.52898406982421875,
1382048204.8204956055,-79.57982635498046875,
1382056205.6205756664,-80.6056060791015625,
1382064206.4206557274,-80.5029144287109375,
1382072207.2207357883,-80.00547027587890625,
1382080208.0208158493,-80.19646453857421875,
1382088208.8208959103,-80.02497100830078125,
1382096209.6209759712,-80.19547271728515625,
1382104210.4210560322,-80.500335693359375,
1382112211.2211360931,-79.88315582275390625,
1382120212.0212161541,-79.165679931640625,
1382128212.8212962151,-79.84436798095703125,
1382136213.621376276,-80.05821990966796875,
1382144214.421456337,-80.03278350830078125,
1382152215.2215363979,-80.33038330078125,
1382160216.0216164589,-79.95983123779296875,
1382168216.8216965199,-80.4915924072265625,
1382176217.6217765808,-79.8966217041015625,
1382184218.4218566418,-78.8501434326171875,
1382192219.2219367027,-80.51479339599609375,
1382200220.0220167637,-80.0327911376953125,
1382208220.8220968246,-79.721466064453125,
1382216221.6221768856,-80.4305419921875,
1382224222.4222569466,-79.97245025634765625,
1382232223.2223370075,-79.86830902099609375,
1382240224.0224170685,-79.747894287109375,
1382248224.8224971294,-79.73938751220703125,
1382256225.6225771904,-79.46471405029296875,
1382264226.4226572514,-80.3001251220703125,
1382272227.2227373123,-80.88878631591796875,
1382280228.0228173733,-80.00257110595703125,
1382288228.8228974342,-79.933258056640625,
1382296229.6229774952,-79.87694549560546875,
1382304230.4230575562,-78.646270751953125,
1382312231.2231376171,-79.51703643798828125,
1382320232.0232176781,-79.21668243408203125,
1382328232.823297739,-79.53916168212890625,
1382336233.6233778,-79.1732177734375,
1382344234.4234578609,-80.62078094482421875,
1382352235.2235379219,-79.35517120361328125,
1382360236.0236179829,-80.2349090576171875,
1382368236.8236980438,-80.49521636962890625,
1382376237.6237781048,-79.7943572998046875,
1382384238.4238581657,-80.19202423095703125,
1382392239.2239382267,-80.3466033935546875,
1382400240.0240182877,-80.1172332763671875,
1382408240.8240983486,-78.72113800048828125,
1382416241.6241784096,-80.1458892822265625,
1382424242.4242584705,-79.37281036376953125,
1382432243.2243385315,-78.458892822265625,
1382440244.0244185925,-79.72148895263671875,
1382448244.8244986534,-79.04239654541015625,
1382456245.6245787144,-80.16124725341796875,
1382464246.4246587753,-79.80530548095703125,
1382472247.2247388363,-80.13353729248046875,
1382480248.0248188972,-79.5484161376953125,
1382488248.8248989582,-79.01889801025390625,
1382496249.6249790192,-80.56661224365234375,
1382504250.4250590801,-80.61400604248046875,
1382512251.2251391411,-80.1157684326171875,
1382520252.025219202,-79.8296051025390625,
1382528252.825299263,-79.85301971435546875,
1382536253.625379324,-80.04553985595703125,
1382544254.4254593849,-80.17613983154296875,
1382552255.2255394459,-80.0026092529296875,
1382560256.0256195068,-80.44593048095703125,
1382568256.8256995678,-80.33498382568359375,
1382576257.6257796288,-80.380615234375,
1382584258.4258596897,-79.86164093017578125,
1382592259.2259397507,-80.14392852783203125,
1382600260.0260198116,-80.87912750244140625,
1382608260.8260998726,-80.536041259765625,
1382616261.6261799335,-80.60723876953125,
1382624262.4262599945,-80.517425537109375,
1382632263.2263400555,-79.529510498046875,
1382640264.0264201164,-79.9846343994140625,
1382648264.8265001774,-80.21247100830078125,
1382656265.6265802383,-80.1207122802734375,
1382664266.4266602993,-79.43280029296875,
1382672267.2267403603,-79.928955078125,
1382680268.0268204212,-80.82975006103515625,
1382688268.8269004822,-80.0818328857421875,
1382696269.6269805431,-78.85063934326171875,
1382704270.4270606041,-79.744171142578125,
1382712271.2271406651,-79.1604461669921875,
1382720272.027220726,-80.73921966552734375,
1382728272.827300787,-80.0985565185546875,
1382736273.6273808479,-80.32843780517578125,
1382744274.4274609089,-80.543304443359375,
1382752275.2275409698,-80.65381622314453125,
1382760276.0276210308,-80.2000274658203125,
1382768276.8277010918,-79.87604522705078125,
1382776277.6277811527,-79.64365386962890625,
1382784278.4278612137,-80.00555419921875,
1382792279.2279412746,-80.10741424560546875,
1382800280.0280213356,-79.51111602783203125,
1382808280.8281013966,-80.1583099365234375,
1382816281.6281814575,-80.6511993408203125,
1382824282.4282615185,-80.48549652099609375,
1382832283.2283415794,-80.2780609130859375,
1382840284.0284216404,-80.43163299560546875,
1382848284.8285017014,-78.340362548828125,
1382856285.6285817623,-80.3335113525390625,
1382864286.4286618233,-80.0578155517578125,
1382872287.2287418842,-79.70977020263671875,
1382880288.0288219452,-79.56371307373046875,
1382888288.8289020061,-80.2740478515625,
1382896289.6289820671,-80.0377655029296875,
1382904290.4290621281,-79.986602783203125,
1382912291.229142189,-79.81439971923828125,
1382920292.02922225,-79.61383819580078125,
1382928292.8293023109,-80.676422119140625,
1382936293.6293823719,-79.76169586181640625,
1382944294.4294624329,-80.9412994384765625,
1382952295.2295424938,-80.059295654296875,
1382960296.0296225548,-80.1306304931640625,
1382968296.8297026157,-79.93575286865234375,
1382976297.6297826767,-80.8705596923828125,
1382984298.4298627377,-80.58539581298828125,
1382992299.2299427986,-80.34363555908203125,
1383000300.0300228596,-80.71491241455078125,
1383008300.8301029205,-79.07433319091796875,
1383016301.6301829815,-80.21950531005859375,
1383024302.4302630424,-80.10301971435546875,
1383032303.2303431034,-79.90827178955078125,
1383040304.0304231644,-79.74941253662109375,
1383048304.8305032253,-80.0661773681640625,
1383056305.6305832863,-80.47216033935546875,
1383064306.4306633472,-79.57439422607421875,
1383072307.2307434082,-80.29216766357421875,
1383080308.0308234692,-80.1911163330078125,
1383088308.8309035301,-79.66053009033203125,
1383096309.6309835911,-79.56558990478515625,
1383104310.431063652,-78.929046630859375,
1383112311.231143713,-80.099090576171875,
1383120312.031223774,-79.013763427734375,
1383128312.8313038349,-80.1000823974609375,
1383136313.6313838959,-78.83748626708984375,
1383144314.4314639568,-80.2906646728515625,
1383152315.2315440178,-79.7987213134765625,
1383160316.0316240788,-79.68912506103515625,
1383168316.8317041397,-79.8483123779296875,
1383176317.6317842007,-80.25653076171875,
1383184318.4318642616,-79.48590087890625,
1383192319.2319443226,-81.131011962890625,
1383200320.0320243835,-80.28162384033203125,
1383208320.8321044445,-79.66287994384765625,
1383216321.6321845055,-78.290313720703125,
1383224322.4322645664,-79.601318359375,
1383232323.2323446274,-79.35799407958984375,
1383240324.0324246883,-80.514404296875,
1383248324.8325047493,-79.932403564453125,
1383256325.6325848103,-80.7419281005859375,
1383264326.4326648712,-80.10845947265625,
1383272327.2327449322,-80.6933135986328125,
1383280328.0328249931,-79.8641204833984375,
1383288328.8329050541,-80.13115692138671875,
1383296329.6329851151,-80.66753387451171875,
1383304330.433065176,-79.78070068359375,
1383312331.233145237,-78.76081085205078125,
1383320332.0332252979,-80.56723785400390625,
1383328332.8333053589,-80.190643310546875,
1383336333.6333854198,-80.24852752685546875,
1383344334.4334654808,-80.16432952880859375,
1383352335.2335455418,-78.8137054443359375,
1383360336.0336256027,-79.7845001220703125,
1383368336.8337056637,-80.437835693359375,
1383376337.6337857246,-79.8368682861328125,
1383384338.4338657856,-79.8746795654296875,
1383392339.2339458466,-80.80898284912109375,
1383400340.0340259075,-79.8636474609375,
1383408340.8341059685,-79.87419891357421875,
1383416341.6341860294,-80.35888671875,
1383424342.4342660904,-80.1633453369140625,
1383432343.2343461514,-80.121795654296875,
1383440344.0344262123,-80.08683013916015625,
1383448344.8345062733,-80.57660675048828125,
1383456345.6345863342,-80.00028228759765625,
1383464346.4346663952,-79.5125732421875,
1383472347.2347464561,-79.7797698974609375,
1383480348.0348265171,-79.7324676513671875,
1383488348.8349065781,-80.8873138427734375,
1383496349.634986639,-79.5846405029296875,
1383504350.4350667,-80.308837890625,
1383512351.2351467609,-78.85585784912109375,
1383520352.0352268219,-80.2796478271484375,
1383528352.8353068829,-79.911224365234375,
1383536353.6353869438,-80.4021148681640625,
1383544354.4354670048,-80.39599609375,
1383552355.2355470657,-80.006134033203125,
1383560356.0356271267,-79.46213531494140625,
1383568356.8357071877,-79.6957550048828125,
1383576357.6357872486,-80.24105072021484375,
1383584358.4358673096,-80.1812286376953125,
1383592359.2359473705,-78.63602447509765625,
1383600360.0360274315,-79.58187103271484375,
1383608360.8361074924,-80.43735504150390625,
1383616361.6361875534,-79.46991729736328125,
1383624362.4362676144,-79.53055572509765625,
1383632363.2363476753,-79.837371826171875,
1383640364.0364277363,-80.23355865478515625,
1383648364.8365077972,-80.177764892578125,
1383656365.6365878582,-80.537200927734375,
1383664366.4366679192,-80.32501220703125,
1383672367.2367479801,-79.95662689208984375,
1383680368.0368280411,-80.28670501708984375,
1383688368.836908102,-80.438385009765625,
1383696369.636988163,-79.5879058837890625,
1383704370.437068224,-79.279327392578125,
1383712371.2371482849,-79.728240966796875,
1383720372.0372283459,-80.05449676513671875,
1383728372.8373084068,-80.2036285400390625,
1383736373.6373884678,-80.19268035888671875,
1383744374.4374685287,-80.487152099609375,
1383752375.2375485897,-79.71881866455078125,
1383760376.0376286507,-79.4215545654296875,
1383768376.8377087116,-79.23198699951171875,
1383776377.6377887726,-80.02956390380859375,
1383784378.4378688335,-80.46659088134765625,
1383792379.2379488945,-80.63036346435546875,
1383800380.0380289555,-80.01006317138671875,
1383808380.8381090164,-79.5130767822265625,
1383816381.6381890774,-80.35234832763671875,
1383824382.4382691383,-78.85973358154296875,
1383832383.2383491993,-77.39395904541015625,
1383840384.0384292603,-79.5282745361328125,
1383848384.8385093212,-80.11444854736328125,
1383856385.6385893822,-80.062347412109375,
1383864386.4386694431,-79.2686004638671875,
1383872387.2387495041,-79.6517333984375,
1383880388.038829565,-79.14029693603515625,
1383888388.838909626,-79.7362823486328125,
1383896389.638989687,-79.44161224365234375,
1383904390.4390697479,-80.42665863037109375,
1383912391.2391498089,-79.9741058349609375,
1383920392.0392298698,-79.6367950439453125,
1383928392.8393099308,-79.85318756103515625,
1383936393.6393899918,-80.15151214599609375,
1383944394.4394700527,-80.24860382080078125,
1383952395.2395501137,-80.64557647705078125,
1383960396.0396301746,-79.78694915771484375,
1383968396.8397102356,-79.61164093017578125,
1383976397.6397902966,-79.669525146484375,
1383984398.4398703575,-80.98764801025390625,
1383992399.2399504185,-79.16944122314453125,
1384000400.0400304794,-79.857025146484375,
1384008400.8401105404,-79.9233245849609375,
1384016401.6401906013,-80.06775665283203125,
1384024402.4402706623,-80.48769378662109375,
1384032403.2403507233,-81.114501953125,
1384040404.0404307842,-79.76845550537109375,
1384048404.8405108452,-78.61490631103515625,
1384056405.6405909061,-79.7405548095703125,
1384064406.4406709671,-80.52639007568359375,
1384072407.2407510281,-79.5986328125,
1384080408.040831089,-79.1068878173828125,
1384088408.84091115,-79.92767333984375,
1384096409.6409912109,-79.4906005859375,
1384104410.4410712719,-80.40370941162109375,
1384112411.2411513329,-80.46201324462890625,
1384120412.0412313938,-80.0437774658203125,
1384128412.8413114548,-80.0662994384765625,
1384136413.6413915157,-78.44647216796875,
1384144414.4414715767,-79.90503692626953125,
1384152415.2415516376,-80.95935821533203125,
1384160416.0416316986,-79.6536407470703125,
1384168416.8417117596,-79.29461669921875,
1384176417.6417918205,-79.44256591796875,
1384184418.4418718815,-80.0643463134765625,
1384192419.2419519424,-79.6144561767578125,
1384200420.0420320034,-80.399139404296875,
1384208420.8421120644,-79.79172515869140625,
1384216421.6421921253,-79.88822174072265625,
1384224422.4422721863,-79.955718994140625,
1384232423.2423522472,-78.89569854736328125,
1384240424.0424323082,-80.01255035400390625,
1384248424.8425123692,-80.6576690673828125,
1384256425.6425924301,-80.39405059814453125,
1384264426.4426724911,-80.24013519287109375,
1384272427.242752552,-79.9421844482421875,
1384280428.042832613,-79.62564849853515625,
1384288428.842912674,-79.6765899658203125,
1384296429.6429927349,-80.20420074462890625,
1384304430.4430727959,-79.65178680419921875,
1384312431.2431528568,-79.933013916015625,
1384320432.0432329178,-79.581024169921875,
1384328432.8433129787,-79.38165283203125,
1384336433.6433930397,-79.78936767578125,
1384344434.4434731007,-80.08644866943359375,
1384352435.2435531616,-79.64011383056640625,
1384360436.0436332226,-78.967559814453125,
1384368436.8437132835,-79.773712158203125,
1384376437.6437933445,-80.15453338623046875,
1384384438.4438734055,-79.6223907470703125,
1384392439.2439534664,-79.355865478515625,
1384400440.0440335274,-79.38573455810546875,
1384408440.8441135883,-79.38120269775390625,
1384416441.6441936493,-79.82840728759765625,
1384424442.4442737103,-79.81552886962890625,
1384432443.2443537712,-79.87288665771484375,
1384440444.0444338322,-80.77765655517578125,
1384448444.8445138931,-80.18531036376953125,
1384456445.6445939541,-80.57932281494140625,
1384464446.444674015,-80.04332733154296875,
1384472447.244754076,-79.8017425537109375,
1384480448.044834137,-79.2120513916015625,
1384488448.8449141979,-79.36084747314453125,
1384496449.6449942589,-79.3049774169921875,
1384504450.4450743198,-77.939971923828125,
1384512451.2451543808,-79.68459320068359375,
1384520452.0452344418,-80.3074493408203125,
1384528452.8453145027,-79.2601776123046875,
1384536453.6453945637,-79.628936767578125,
1384544454.4454746246,-79.882965087890625,
1384552455.2455546856,-80.0805816650390625,
1384560456.0456347466,-79.190765380859375,
1384568456.8457148075,-80.30544281005859375,
1384576457.6457948685,-79.7099761962890625,
1384584458.4458749294,-80.93988037109375,
1384592459.2459549904,-79.39482879638671875,
1384600460.0460350513,-80.16199493408203125,
1384608460.8461151123,-80.86322784423828125,
1384616461.6461951733,-79.89788055419921875,
1384624462.4462752342,-79.83463287353515625,
1384632463.2463552952,-79.55791473388671875,
1384640464.0464353561,-79.00049591064453125,
1384648464.8465154171,-79.33649444580078125,
1384656465.6465954781,-80.32512664794921875,
1384664466.446675539,-80.423675537109375,
1384672467.2467556,-79.56069183349609375,
1384680468.0468356609,-80.37578582763671875,
1384688468.8469157219,-80.26975250244140625,
1384696469.6469957829,-79.7870330810546875,
1384704470.4470758438,-79.7340240478515625,
1384712471.2471559048,-78.493865966796875,
1384720472.0472359657,-79.35500335693359375,
1384728472.8473160267,-79.60335540771484375,
1384736473.6473960876,-80.33827972412109375,
1384744474.4474761486,-79.995574951171875,
1384752475.2475562096,-78.79395294189453125,
1384760476.0476362705,-79.6080169677734375,
1384768476.8477163315,-80.33019256591796875,
1384776477.6477963924,-80.823577880859375,
1384784478.4478764534,-80.16796875,
1384792479.2479565144,-80.02480316162109375,
1384800480.0480365753,-80.404815673828125,
1384808480.8481166363,-80.3798675537109375,
1384816481.6481966972,-79.4732666015625,
1384824482.4482767582,-79.80986785888671875,
1384832483.2483568192,-80.0482635498046875,
1384840484.0484368801,-79.7998809814453125,
1384848484.8485169411,-79.9432220458984375,
1384856485.648597002,-80.52338409423828125,
1384864486.448677063,-79.97373199462890625,
1384872487.2487571239,-80.35602569580078125,
1384880488.0488371849,-79.56858062744140625,
1384888488.8489172459,-80.09880828857421875,
1384896489.6489973068,-79.83753204345703125,
1384904490.4490773678,-80.08798980712890625,
1384912491.2491574287,-79.9065704345703125,
1384920492.0492374897,-80.17592620849609375,
1384928492.8493175507,-79.39532470703125,
1384936493.6493976116,-80.05463409423828125,
1384944494.4494776726,-80.3793792724609375,
1384952495.2495577335,-79.934051513671875,
1384960496.0496377945,-79.50447845458984375,
1384968496.8497178555,-80.22872161865234375,
1384976497.6497979164,-80.36161041259765625,
1384984498.4498779774,-79.586212158203125,
1384992499.2499580383,-79.9975433349609375,
1385000500.0500380993,-79.29515838623046875,
1385008500.8501181602,-80.289886474609375,
1385016501.6501982212,-79.883026123046875,
1385024502.4502782822,-80.855224609375,
1385032503.2503583431,-80.36516571044921875,
1385040504.0504384041,-80.01557159423828125,
1385048504.850518465,-79.98540496826171875,
1385056505.650598526,-79.3104400634765625,
1385064506.450678587,-79.83611297607421875,
1385072507.2507586479,-80.61536407470703125,
1385080508.0508387089,-80.90746307373046875,
1385088508.8509187698,-79.5941162109375,
1385096509.6509988308,-80.67458343505859375,
1385104510.4510788918,-79.6827850341796875,
1385112511.2511589527,-80.787322998046875,
1385120512.0512390137,-79.83660888671875,
1385128512.8513190746,-79.71569061279296875,
1385136513.6513991356,-79.74871826171875,
1385144514.4514791965,-79.708160400390625,
1385152515.2515592575,-80.392120361328125,
1385160516.0516393185,-79.61270904541015625,
1385168516.8517193794,-80.1422576904296875,
1385176517.6517994404,-79.26920318603515625,
1385184518.4518795013,-80.4012908935546875,
1385192519.2519595623,-79.92491912841796875,
1385200520.0520396233,-79.679046630859375,
1385208520.8521196842,-79.180206298828125,
1385216521.6521997452,-80.07918548583984375,
1385224522.4522798061,-79.710052490234375,
1385232523.2523598671,-79.914794921875,
1385240524.0524399281,-80.6793365478515625,
1385248524.852519989,-79.3509979248046875,
1385256525.65260005,-79.80611419677734375,
1385264526.4526801109,-80.53894805908203125,
1385272527.2527601719,-79.964080810546875,
