sep=,
Type,ZNL6,
Version,1.71,
Date,18.Dec 2025,
Mode,ANALYZER,
Preamplifier,OFF,
Transducer,OFF,
Center Freq,1420000000.000000,Hz
Freq Offset,0.000000,Hz
Start,1380000000.000000,Hz
Stop,1460000000.000000,Hz
Span,80000000.000000,Hz
Ref Level,-45.900000,dBm
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,1000000.000000,Hz
VBW,1000000.000000,Hz
SWT,1.000000,s
Sweep Count,2000,
Window,1,Frequency Sweep
Ref Position,117.000000,%
Level Range,68.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBm,
Trace,1,
1383064306.4306633472,-79.77831268310546875,
1383072307.2307434082,-79.4586334228515625,
1383080308.0308234692,-78.933990478515625,
1383088308.8309035301,-79.33867645263671875,
1383096309.6309835911,-79.1861419677734375,
1383104310.431063652,-79.855560302734375,
1383112311.231143713,-79.42348480224609375,
1383120312.031223774,-80.3163299560546875,
1383128312.8313038349,-79.8805084228515625,
1383136313.6313838959,-80.1929779052734375,
1383144314.4314639568,-80.1146697998046875,
1383152315.2315440178,-79.1622467041015625,
1383160316.0316240788,-79.72863006591796875,
1383168316.8317041397,-79.55757904052734375,
1383176317.6317842007,-79.7503662109375,
1383184318.4318642616,-79.2493438720703125,
1383192319.2319443226,-79.5793609619140625,
1383200320.0320243835,-79.46734619140625,
1383208320.8321044445,-79.3283233642578125,
1383216321.6321845055,-79.55434417724609375,
1383224322.4322645664,-79.557586669921875,
1383232323.2323446274,-79.5566558837890625,
1383240324.0324246883,-80.04146575927734375,
1383248324.8325047493,-79.53955841064453125,
1383256325.6325848103,-80.14582061767578125,
1383264326.4326648712,-79.45043182373046875,
1383272327.2327449322,-79.57147979736328125,
1383280328.0328249931,-79.6002655029296875,
1383288328.8329050541,-78.4874114990234375,
1383296329.6329851151,-79.21326446533203125,
1383304330.433065176,-79.4189453125,
1383312331.233145237,-79.67781829833984375,
1383320332.0332252979,-79.45180511474609375,
1383328332.8333053589,-80.094482421875,
1383336333.6333854198,-79.63056182861328125,
1383344334.4334654808,-79.3368988037109375,
1383352335.2335455418,-79.5386505126953125,
1383360336.0336256027,-79.83310699462890625,
1383368336.8337056637,-78.95257568359375,
1383376337.6337857246,-79.91759490966796875,
1383384338.4338657856,-79.5335693359375,
1383392339.2339458466,-79.910369873046875,
1383400340.0340259075,-78.909515380859375,
1383408340.8341059685,-79.15166473388671875,
1383416341.6341860294,-79.4820404052734375,
1383424342.4342660904,-78.95473480224609375,
1383432343.2343461514,-79.8331146240234375,
1383440344.0344262123,-78.88249969482421875,
1383448344.8345062733,-79.139312744140625,
1383456345.6345863342,-78.90265655517578125,
1383464346.4346663952,-79.96112823486328125,
1383472347.2347464561,-80.14682769775390625,
1383480348.0348265171,-79.60169219970703125,
1383488348.8349065781,-79.3360137939453125,
1383496349.634986639,-79.16051483154296875,
1383504350.4350667,-79.46967315673828125,
1383512351.2351467609,-78.621856689453125,
1383520352.0352268219,-79.9703521728515625,
1383528352.8353068829,-79.64178466796875,
1383536353.6353869438,-80.06697845458984375,
1383544354.4354670048,-79.584503173828125,
1383552355.2355470657,-79.737640380859375,
1383560356.0356271267,-78.97505950927734375,
1383568356.8357071877,-77.843780517578125,
1383576357.6357872486,-80.07680511474609375,
1383584358.4358673096,-79.83266448974609375,
1383592359.2359473705,-78.62892913818359375,
1383600360.0360274315,-79.0489501953125,
1383608360.8361074924,-79.78787994384765625,
1383616361.6361875534,-78.6131439208984375,
1383624362.4362676144,-79.8978729248046875,
1383632363.2363476753,-79.88344573974609375,
1383640364.0364277363,-79.46373748779296875,
1383648364.8365077972,-79.52437591552734375,
1383656365.6365878582,-79.61521148681640625,
1383664366.4366679192,-79.12523651123046875,
1383672367.2367479801,-78.6793975830078125,
1383680368.0368280411,-79.14507293701171875,
1383688368.836908102,-79.781707763671875,
1383696369.636988163,-79.06337738037109375,
1383704370.437068224,-80.2389678955078125,
1383712371.2371482849,-77.9166717529296875,
1383720372.0372283459,-79.04721832275390625,
1383728372.8373084068,-78.9293365478515625,
1383736373.6373884678,-78.7867279052734375,
1383744374.4374685287,-79.29779052734375,
1383752375.2375485897,-79.7589569091796875,
1383760376.0376286507,-80.43488311767578125,
1383768376.8377087116,-79.5386962890625,
1383776377.6377887726,-79.62641143798828125,
1383784378.4378688335,-79.11205291748046875,
1383792379.2379488945,-80.01905059814453125,
1383800380.0380289555,-80.163726806640625,
1383808380.8381090164,-79.35005950927734375,
1383816381.6381890774,-79.10195159912109375,
1383824382.4382691383,-78.771087646484375,
1383832383.2383491993,-78.87313079833984375,
1383840384.0384292603,-79.89693450927734375,
1383848384.8385093212,-79.12129974365234375,
1383856385.6385893822,-78.95262908935546875,
1383864386.4386694431,-79.30139923095703125,
1383872387.2387495041,-79.5808258056640625,
1383880388.038829565,-79.99517822265625,
1383888388.838909626,-80.41188812255859375,
1383896389.638989687,-77.99172210693359375,
1383904390.4390697479,-79.46697235107421875,
1383912391.2391498089,-79.74855804443359375,
1383920392.0392298698,-79.328857421875,
1383928392.8393099308,-79.69620513916015625,
1383936393.6393899918,-79.67742156982421875,
1383944394.4394700527,-79.78316497802734375,
1383952395.2395501137,-78.82707977294921875,
1383960396.0396301746,-79.59198760986328125,
1383968396.8397102356,-80.03568267822265625,
1383976397.6397902966,-79.98400115966796875,
1383984398.4398703575,-78.62897491455078125,
1383992399.2399504185,-79.55443572998046875,
1384000400.0400304794,-78.95264434814453125,
1384008400.8401105404,-78.60282135009765625,
1384016401.6401906013,-79.726837158203125,
1384024402.4402706623,-79.0093841552734375,
1384032403.2403507233,-79.837493896484375,
1384040404.0404307842,-79.123077392578125,
1384048404.8405108452,-79.76136016845703125,
1384056405.6405909061,-79.4509735107421875,
1384064406.4406709671,-80.02982330322265625,
1384072407.2407510281,-78.23787689208984375,
1384080408.040831089,-79.46286773681640625,
1384088408.84091115,-79.5327301025390625,
1384096409.6409912109,-79.1495361328125,
1384104410.4410712719,-79.88062286376953125,
1384112411.2411513329,-79.8060150146484375,
1384120412.0412313938,-80.603973388671875,
1384128412.8413114548,-79.95684814453125,
1384136413.6413915157,-78.31775665283203125,
1384144414.4414715767,-79.67557525634765625,
1384152415.2415516376,-79.6835479736328125,
1384160416.0416316986,-79.996673583984375,
1384168416.8417117596,-79.27764892578125,
1384176417.6417918205,-79.27407073974609375,
1384184418.4418718815,-79.29380035400390625,
1384192419.2419519424,-79.7009429931640625,
1384200420.0420320034,-79.54521942138671875,
1384208420.8421120644,-79.34603118896484375,
1384216421.6421921253,-79.51891326904296875,
1384224422.4422721863,-79.93556976318359375,
1384232423.2423522472,-79.51983642578125,
1384240424.0424323082,-79.1042022705078125,
1384248424.8425123692,-79.82271575927734375,
1384256425.6425924301,-79.55030059814453125,
1384264426.4426724911,-80.477020263671875,
1384272427.242752552,-79.1226654052734375,
1384280428.042832613,-78.966064453125,
1384288428.842912674,-78.75087738037109375,
1384296429.6429927349,-78.847991943359375,
1384304430.4430727959,-79.72026824951171875,
1384312431.2431528568,-79.8753662109375,
1384320432.0432329178,-79.93364715576171875,
1384328432.8433129787,-79.5332183837890625,
1384336433.6433930397,-80.20607757568359375,
1384344434.4434731007,-79.735382080078125,
1384352435.2435531616,-78.849273681640625,
1384360436.0436332226,-79.51064300537109375,
1384368436.8437132835,-80.0464935302734375,
1384376437.6437933445,-79.510650634765625,
1384384438.4438734055,-79.66294097900390625,
1384392439.2439534664,-79.6418914794921875,
1384400440.0440335274,-79.9075927734375,
1384408440.8441135883,-80.14447021484375,
1384416441.6441936493,-79.587860107421875,
1384424442.4442737103,-80.17870330810546875,
1384432443.2443537712,-79.48720550537109375,
1384440444.0444338322,-80.14646148681640625,
1384448444.8445138931,-79.59157562255859375,
1384456445.6445939541,-79.53277587890625,
1384464446.444674015,-79.85285186767578125,
1384472447.244754076,-79.742950439453125,
1384480448.044834137,-79.19208526611328125,
1384488448.8449141979,-79.6531219482421875,
1384496449.6449942589,-78.599151611328125,
1384504450.4450743198,-79.09720611572265625,
1384512451.2451543808,-79.527252197265625,
1384520452.0452344418,-79.32532501220703125,
1384528452.8453145027,-80.05483245849609375,
1384536453.6453945637,-79.3474273681640625,
1384544454.4454746246,-79.98407745361328125,
1384552455.2455546856,-79.68500518798828125,
1384560456.0456347466,-79.71276092529296875,
1384568456.8457148075,-79.60460662841796875,
1384576457.6457948685,-79.9201507568359375,
1384584458.4458749294,-79.89076995849609375,
1384592459.2459549904,-79.29788970947265625,
1384600460.0460350513,-79.6995849609375,
1384608460.8461151123,-79.86005401611328125,
1384616461.6461951733,-79.8567047119140625,
1384624462.4462752342,-79.72455596923828125,
1384632463.2463552952,-79.60089874267578125,
1384640464.0464353561,-79.56932830810546875,
1384648464.8465154171,-79.0090179443359375,
1384656465.6465954781,-79.56006622314453125,
1384664466.446675539,-79.34067535400390625,
1384672467.2467556,-79.8404388427734375,
1384680468.0468356609,-78.799560546875,
1384688468.8469157219,-79.7657012939453125,
1384696469.6469957829,-79.54111480712890625,
1384704470.4470758438,-79.589752197265625,
1384712471.2471559048,-79.68878936767578125,
